technical_id,key,object_number,neighborhood,locality,type_of_green_space,green_space_name,name_extension,year_built,last_renovation_year,size_sqm,dedication,planning_area_number,planning_area_name,address1,latitude,longitude
00008100_0014bc53,00008100:0014bc53,216500,Mitte,Tiergarten,Grünanlage,Magdeburger Platz,,,,6486.0,gewidmet,1100103.0,Lützowstraße,"Magdeburger Platz, Berlin, Germany",52.5035943,13.3605025
00008100_0014b84c,00008100:0014b84c,301010,Mitte,Wedding,Grünanlage,Panke Grünzug Nord ,zw. Kühnemannstr. u. Osloer Str.,,,49190.0,gewidmet,1300731.0,Koloniestraße,"Panke Grünzug Nord , Berlin, Germany",52.5632931,13.386563
00008100_0014bcb6,00008100:0014bcb6,260020,Mitte,Moabit,Grünanlage,Park am Moabiter Werder,M.-Hirschfeld-U. Spreewiesen u.Südallee,,,25378.0,gewidmet,1200628.0,Lüneburger Straße,"Park am Moabiter Werder, Berlin, Germany",,
00008100_0014bd3e,00008100:0014bd3e,138210,Mitte,Mitte,Grünanlage,Holzmarktstr. 73 - 75,,,,3757.0,gewidmet,1100311.0,Karl-Marx-Allee,"Holzmarktstr. 73 - 75, Berlin, Germany",52.5113674,13.4275229
00008100_0014bd0b,00008100:0014bd0b,112610,Mitte,Mitte,Grünanlage,Fischerinsel 1 - 2,,2024.0,,10033.0,gewidmet,1100312.0,Heine-Viertel West,"Fischerinsel 1 - 2, Berlin, Germany",52.5134456,13.4073396
00008100_0014b83f,00008100:0014b83f,315010,Mitte,Wedding,Grünanlage,Max-Josef-Metzger-Platz,(ehem. Courbiere-Platz),2019.0,,11743.0,gewidmet,1300836.0,Humboldthain Nordwest,"Max-Josef-Metzger-Platz, Berlin, Germany",52.5441182,13.3642319
00008100_001045ec,00008100:001045ec,01322,Reinickendorf,Heiligensee,Grünanlage,Am Dachsbau/Im Erpelgrund,,,,296.9,gewidmet,12400619.0,Heiligensee,"Am Dachsbau/Im Erpelgrund, Berlin, Germany",,
00008100_001042c1,00008100:001042c1,00035,Reinickendorf,Frohnau,Grünanlage,Langohrzeile/Im Fischgrund,,,,985.9,gewidmet,12400721.0,Frohnau Ost,"Langohrzeile/Im Fischgrund, Berlin, Germany",,
00008100_0014b81c,00008100:0014b81c,342700,Mitte,Wedding,Grünanlage,Müllerstr. / Themsestr.,Eifelturm neben Centre Francais,,,8392.0,gewidmet,1400941.0,Londoner Straße,"Müllerstr. / Themsestr., Berlin, Germany",,
00008100_0014b9e5,00008100:0014b9e5,348700,Mitte,Wedding,Grünanlage,Fernradwanderweg Berlin--Kopenhagen,westl. Kolonie Plötzensee,,,3138.0,-,4100101.0,Jungfernheide/Plötzensee,"Fernradwanderweg Berlin--Kopenhagen, Berlin, Germany",,
00008100_0014bd7a,00008100:0014bd7a,156300,Mitte,Mitte,Grünanlage,Luisenstädtischer Kanal Rosengarten,zw. Waldemarbrücke u. Engelbecken,1932.0,2012.0,3575.0,gewidmet,1100313.0,Heine-Viertel Ost,"Luisenstädtischer Kanal Rosengarten, Berlin, Germany",,
00008100_0014b816,00008100:0014b816,329200,Mitte,Wedding,Grünanlage,Kolonie Togo Hauptwegekreuz,Durchgänge Togostr. /Müllerstr.,,,10365.0,gewidmet,1400937.0,Afrikanische Straße,"Kolonie Togo Hauptwegekreuz, Berlin, Germany",,
00008100_0022f8c0,00008100:0022f8c0,400110,Mitte,-,Grünanlage,Fernradwanderweg-Berlin-Kopenhagen südl. Festplatz,Gemarkung Charlottenburg WSV-Gelände,,,1855.0,-,4100101.0,Jungfernheide/Plötzensee,"Fernradwanderweg-Berlin-Kopenhagen südl. Festplatz, Berlin, Germany",,
00008100_0028a2bf,00008100:0028a2bf,212615,Mitte,Tiergarten,Grünanlage,Großer Tiergarten - Steppengarten,,,,2254.0,gewidmet,1100102.0,Großer Tiergarten,"Großer Tiergarten - Steppengarten, Berlin, Germany",,
00008100_0014b810,00008100:0014b810,100910,Mitte,Mitte,Grünanlage,Michaelkirchplatz 7-10,Melchiorstr.,,,1604.0,gewidmet,1100313.0,Heine-Viertel Ost,"Michaelkirchplatz 7-10, Berlin, Germany",52.5071216,13.4192456
00008100_0014be7e,00008100:0014be7e,259810,Mitte,Moabit,Grünanlage,Neues Ufer Sportpark,,,,9784.0,gewidmet,1200517.0,Huttenkiez,"Neues Ufer Sportpark, Berlin, Germany",52.5240168,13.3178526
00008100_0014bda1,00008100:0014bda1,342320,Mitte,Wedding,Grünanlage,Louise-Schroeder-Platz Westhälfte,Westhälfte,,,4260.0,gewidmet,1400940.0,Schillerpark,"Louise-Schroeder-Platz Westhälfte, Berlin, Germany",,
00008100_0014be7a,00008100:0014be7a,347500,Mitte,Gesundbrunnen,Grünanlage,Gropiusstr.,Panke Mittelabschnitt,,,1682.0,gewidmet,1401044.0,Uferstraße,"Gropiusstr., Berlin, Germany",52.5525079,13.3768146
00008100_002a90dd,00008100:002a90dd,328860,Mitte,Wedding,Grünanlage,Biotopfläche Allee du Stade,,,,20101.0,gewidmet,1400937.0,Afrikanische Straße,"Biotopfläche Allee du Stade, Berlin, Germany",,
00008100_0014bed6,00008100:0014bed6,260010,Mitte,Moabit,Grünanlage,Spreeuferpromenade Park auf dem Moabiter Werder,Magnus-Hirschfeld-Ufer u. Nordallee,,,8335.0,gewidmet,1200628.0,Lüneburger Straße,"Spreeuferpromenade Park auf dem Moabiter Werder, Berlin, Germany",,
00008100_0014b825,00008100:0014b825,301210,Mitte,Gesundbrunnen,Grünanlage,Panke Grünzug Süd,Pankstr. bis Chausseestr.,,,42865.0,gewidmet,1300836.0,Humboldthain Nordwest,"Panke Grünzug Süd, Berlin, Germany",,
00008100_0014b846,00008100:0014b846,334000,Mitte,Wedding,Grünanlage,Ruheplatzstr. 3,Park am Urnenfriedhof Gerichtstr.,,,6842.0,gewidmet,1401043.0,Antonstraße,"Ruheplatzstr. 3, Berlin, Germany",52.5462899,13.3634883
00008100_0014bc26,00008100:0014bc26,123900,Mitte,Mitte,Grünanlage,Zionskirchplatz,,1873.0,,5222.0,gewidmet,1100416.0,Arkonaplatz,"Zionskirchplatz, Berlin, Germany",52.5346033,13.4037973
00008100_0014b7ef,00008100:0014b7ef,111410,Mitte,Mitte,Grünanlage,Marx-Engels-Forum,Rathausstr.,,,40304.0,gewidmet,1100310.0,Alexanderplatzviertel,"Marx-Engels-Forum, Berlin, Germany",52.5185014,13.4047672
00008100_0014bc1d,00008100:0014bc1d,212610,Mitte,Tiergarten,Grünanlage,Großer Tiergarten,historischer Tiergarten in PK 3,,,1656166.0,gewidmet,1100102.0,Großer Tiergarten,"Großer Tiergarten, Berlin, Germany",52.5163027,13.3618184
00008100_0014bd60,00008100:0014bd60,111900,Mitte,Mitte,Grünanlage,James-Simon-Park,"Monbijoupark Süd, ehem. Zirkus Busch-Gelände",,,12378.0,gewidmet,1100310.0,Alexanderplatzviertel,"James-Simon-Park, Berlin, Germany",52.5218188,13.3994019
00008100_002adb79,00008100:002adb79,319140,Mitte,Wedding,Grünanlage,Sellerpark,Uferstreifen WSA mit Nutzungsvereinbarung 138,,,293.0,-,1300836.0,Humboldthain Nordwest,"Sellerpark, Berlin, Germany",52.5370587,13.3664805
00008100_002adb79,00008100:002adb79,319140,Mitte,Wedding,Grünanlage,Sellerpark,Uferstreifen WSA mit Nutzungsvereinbarung 138,,,293.0,-,1300836.0,Humboldthain Nordwest,"Sellerpark, Berlin, Germany",52.5370587,13.3664805
00008100_0014bbf2,00008100:0014bbf2,213710,Mitte,Moabit,Grünanlage,Kleiner Tiergarten - Ottopark,Ottoplatz,,,12680.0,gewidmet,1200521.0,Zwinglistraße,"Kleiner Tiergarten - Ottopark, Berlin, Germany",,
00008100_0014bbf2,00008100:0014bbf2,213710,Mitte,Moabit,Grünanlage,Kleiner Tiergarten - Ottopark,Ottoplatz,,,12680.0,gewidmet,1200521.0,Zwinglistraße,"Kleiner Tiergarten - Ottopark, Berlin, Germany",,
00008100_001c94b2,00008100:001c94b2,28GA15,Lichtenberg,Friedrichsfelde,Grünanlage,Rummelsburger Str. 3 / Gesundheitszentrum,,,,3601.0,gewidmet,11401136.0,Volkradstraße,"Rummelsburger Str. 3 / Gesundheitszentrum, Berlin, Germany",,
00008100_0014bc3b,00008100:0014bc3b,213010,Mitte,Moabit,Grünanlage,Fritz-Schloß-Park,,,,102608.0,gewidmet,1200623.0,Stephankiez,"Fritz-Schloß-Park, Berlin, Germany",52.5288241,13.3563322
00008100_0014bc3b,00008100:0014bc3b,213010,Mitte,Moabit,Grünanlage,Fritz-Schloß-Park,,,,102608.0,gewidmet,1200623.0,Stephankiez,"Fritz-Schloß-Park, Berlin, Germany",52.5288241,13.3563322
00008100_0014ba9f,00008100:0014ba9f,319810,Mitte,Wedding,Grünanlage,Schillerhöhe,zw. Markstr. und Brienzer Str.,,,7010.0,gewidmet,1400940.0,Schillerpark,"Schillerhöhe, Berlin, Germany",52.5601797,13.3608499
00008100_0014ba7a,00008100:0014ba7a,330910,Mitte,Gesundbrunnen,Grünanlage,Grüntaler Str. 78-85,Grünzug ehem. Stettiner Eisenbahntrasse,,,2143.0,gewidmet,1300733.0,Gesundbrunnen,"Grüntaler Str. 78-85, Berlin, Germany",52.5507213,13.3847541
00008100_0014ba8f,00008100:0014ba8f,330710,Mitte,Gesundbrunnen,Grünanlage,Grüntaler Str. 77 / Bellermannstr. 81,Grünzug ehem. Stettiner Eisenbahntrasse,,,5768.0,gewidmet,1300733.0,Gesundbrunnen,"Grüntaler Str. 77 / Bellermannstr. 81, Berlin, Germany",,
00008100_0014be4a,00008100:0014be4a,138810,Mitte,Mitte,Grünanlage,Park auf dem Nordbahnhof,Park auf dem ehem. Nordbahnhofgelände,,,52315.0,gewidmet,1100414.0,Nordbahnhof,"Park auf dem Nordbahnhof, Berlin, Germany",,
00008100_0014b817,00008100:0014b817,337000,Mitte,Wedding,Grünanlage,Eckernförder Platz,,,,30175.0,gewidmet,1400938.0,Kameruner Straße,"Eckernförder Platz, Berlin, Germany",52.5407662,13.3370471
00008100_0014bbd9,00008100:0014bbd9,100610,Mitte,Mitte,Grünanlage,Michaelkirchplatz,,1866.0,2012.0,10209.0,gewidmet,1100313.0,Heine-Viertel Ost,"Michaelkirchplatz, Berlin, Germany",52.5071216,13.4192456
00008100_0014b7fd,00008100:0014b7fd,107010,Mitte,Mitte,Grünanlage,Neue Blumenstr. 11-13,,,,1679.0,gewidmet,1100311.0,Karl-Marx-Allee,"Neue Blumenstr. 11-13, Berlin, Germany",52.518881,13.4239686
00008100_0024c4d1,00008100:0024c4d1,101120,Mitte,Mitte,Grünanlage,Märkisches Ufer ,Pavillion Reederei Riedel,,,9.2,gewidmet,1100312.0,Heine-Viertel West,"Märkisches Ufer , Berlin, Germany",52.5139784,13.4171634
00008100_0014be7f,00008100:0014be7f,215210,Mitte,Hansaviertel,Grünanlage,Hansaplatz Süd,Ecke Klopstock- und Altonaer Str.,,,1151.0,gewidmet,1200629.0,Hansaviertel,"Hansaplatz Süd, Berlin, Germany",,
00008100_0014b826,00008100:0014b826,301110,Mitte,Wedding,Grünanlage,Panke Grünzug Mittelabschnitt,zw. Osloer Str. u. Pankstr.,,,31767.0,gewidmet,1401045.0,Schwedenstraße,"Panke Grünzug Mittelabschnitt, Berlin, Germany",,
00008100_0024d30a,00008100:0024d30a,212612,Mitte,Tiergarten,Grünanlage,Großer Tiergarten - Rosengarten,,,,3735.0,gewidmet,1100102.0,Großer Tiergarten,"Großer Tiergarten - Rosengarten, Berlin, Germany",,
00008100_002737a8,00008100:002737a8,213780,Mitte,Moabit,Grünanlage,Kleiner Tiergarten - Ottopark,Pachtfläche Imbiss,,,48.4,gewidmet,1200521.0,Zwinglistraße,"Kleiner Tiergarten - Ottopark, Berlin, Germany",,
00008100_002737a8,00008100:002737a8,213780,Mitte,Moabit,Grünanlage,Kleiner Tiergarten - Ottopark,Pachtfläche Imbiss,,,48.4,gewidmet,1200521.0,Zwinglistraße,"Kleiner Tiergarten - Ottopark, Berlin, Germany",,
00008100_0014bc84,00008100:0014bc84,244010,Mitte,Tiergarten,Grünanlage,Platz der Republik,Reichstagsvorplatz,,,42263.0,gewidmet,1100102.0,Großer Tiergarten,"Platz der Republik, Berlin, Germany",52.5186753,13.3731249
00008100_0014bc84,00008100:0014bc84,244010,Mitte,Tiergarten,Grünanlage,Platz der Republik,Reichstagsvorplatz,,,42263.0,gewidmet,1100102.0,Großer Tiergarten,"Platz der Republik, Berlin, Germany",52.5186753,13.3731249
00008100_0024345c,00008100:0024345c,213051,Mitte,Moabit,Grünanlage,Fritz-Schloß-Park,"Minigolfanlage (PO 213010, BG 200)",,,2454.0,gewidmet,1200623.0,Stephankiez,"Fritz-Schloß-Park, Berlin, Germany",52.5288241,13.3563322
00008100_0024345c,00008100:0024345c,213051,Mitte,Moabit,Grünanlage,Fritz-Schloß-Park,"Minigolfanlage (PO 213010, BG 200)",,,2454.0,gewidmet,1200623.0,Stephankiez,"Fritz-Schloß-Park, Berlin, Germany",52.5288241,13.3563322
00008100_002794c3,00008100:002794c3,201000,Mitte,Hansaviertel,Grünanlage,Bartningallee hintere Erschließung,Fläche nördl.Bartningallee 5 - 9,,,1881.0,gewidmet,1200629.0,Hansaviertel,"Bartningallee hintere Erschließung, Berlin, Germany",,
00008100_002737ac,00008100:002737ac,345001,Mitte,Wedding,Grünanlage,Schillerpark,Pachtfläche Cafe Dubliner Straße,,,165.9,gewidmet,1400940.0,Schillerpark,"Schillerpark, Berlin, Germany",52.5584433,13.3474967
00008100_002737ac,00008100:002737ac,345001,Mitte,Wedding,Grünanlage,Schillerpark,Pachtfläche Cafe Dubliner Straße,,,165.9,gewidmet,1400940.0,Schillerpark,"Schillerpark, Berlin, Germany",52.5584433,13.3474967
00008100_0014bef1,00008100:0014bef1,323810,Mitte,Wedding,Grünanlage,Sprengelpark,zw. Kiautschoustr. u. Sprengelstr.,2006.0,,7765.0,gewidmet,1401046.0,Nordufer,"Sprengelpark, Berlin, Germany",52.5408168,13.3532566
00008100_0014b842,00008100:0014b842,333000,Mitte,Wedding,Grünanlage,Brunnenplatz,,1908.0,,31364.0,gewidmet,1401044.0,Uferstraße,"Brunnenplatz, Berlin, Germany",52.5501989,13.3766244
00008100_0014b853,00008100:0014b853,309010,Mitte,Wedding,Grünanlage,Gartenplatz,mit Seniorengarten,,2012.0,8236.0,gewidmet,1300835.0,Humboldthain Süd,"Gartenplatz, Berlin, Germany",52.5377654,13.3829617
00008100_0014bc4f,00008100:0014bc4f,201100,Mitte,Hansaviertel,Grünanlage,Bartningallee,südl. Stadtbahntrasse,,,4017.0,gewidmet,1200629.0,Hansaviertel,"Bartningallee, Berlin, Germany",52.5186849,13.3431772
00008100_0014bd50,00008100:0014bd50,144110,Mitte,Mitte,Grünanlage,Neue Jakobstr. - Heinrich-Heine-Str.,am Spielplatz Schmidstraße,,,5230.0,gewidmet,1100312.0,Heine-Viertel West,"Neue Jakobstr. - Heinrich-Heine-Str., Berlin, Germany",,
00008100_0014ba75,00008100:0014ba75,340110,Mitte,Wedding,Grünanlage,Park am Plötzensee,ehem. Friedhof am Plötzensee,,,192403.0,gewidmet,1400937.0,Afrikanische Straße,"Park am Plötzensee, Berlin, Germany",52.5456786,13.3263602
00008100_0014bbdf,00008100:0014bbdf,113210,Mitte,Mitte,Grünanlage,Lustgarten,,,,19952.0,gewidmet,1100206.0,Unter den Linden,"Lustgarten, Berlin, Germany",52.5185383,13.3993963
00008100_0014bbfd,00008100:0014bbfd,258110,Mitte,Moabit,Grünanlage,Paulstr. 20 A,"""Bundespräsidenten-Dreieck"" und Spreeuferpromenade",,,19708.4,gewidmet,1200628.0,Lüneburger Straße,"Paulstr. 20 A, Berlin, Germany",52.5186356,13.3549521
00008100_0014b7fa,00008100:0014b7fa,108010,Mitte,Mitte,Grünanlage,Singerstr. 109 - 117,Hinterland Lichtenberger Str.,,,3393.0,gewidmet,1100311.0,Karl-Marx-Allee,"Singerstr. 109 - 117, Berlin, Germany",52.5165692,13.4239254
00008100_0014bcce,00008100:0014bcce,242710,Mitte,Tiergarten,Grünanlage,Katharina-Heinroth-Ufer,am Landwehrkanal bis Lichtensteinbrücke,,,5558.0,gewidmet,1100102.0,Großer Tiergarten,"Katharina-Heinroth-Ufer, Berlin, Germany",52.5077269,13.3459487
00008100_0014bc52,00008100:0014bc52,215810,Mitte,Moabit,Grünanlage,Spreeuferpromenade Bundesratufer,,,,6173.0,gewidmet,1200522.0,Elberfelder Straße,"Spreeuferpromenade Bundesratufer, Berlin, Germany",,
00008100_0014bd27,00008100:0014bd27,123810,Mitte,Mitte,Grünanlage,Volkspark am Weinbergsweg,Ostteil am Weinbergsweg,1958.0,,8916.0,gewidmet,1100416.0,Arkonaplatz,"Volkspark am Weinbergsweg, Berlin, Germany",52.5323732,13.4012824
00008100_0014bd27,00008100:0014bd27,123810,Mitte,Mitte,Grünanlage,Volkspark am Weinbergsweg,Ostteil am Weinbergsweg,1958.0,,8916.0,gewidmet,1100416.0,Arkonaplatz,"Volkspark am Weinbergsweg, Berlin, Germany",52.5323732,13.4012824
00008100_0024d102,00008100:0024d102,212611,Mitte,Tiergarten,Grünanlage,Großer Tiergarten - Venusbecken,Venusbecken ohne Bassin,,,4891.0,gewidmet,1100102.0,Großer Tiergarten,"Großer Tiergarten - Venusbecken, Berlin, Germany",,
00008100_0024d33c,00008100:0024d33c,212613,Mitte,Tiergarten,Grünanlage,Großer Tiergarten Formalgarten,im Englischen Garten,,,1743.0,gewidmet,1100102.0,Großer Tiergarten,"Großer Tiergarten Formalgarten, Berlin, Germany",,
00008100_0014b828,00008100:0014b828,330010,Mitte,Wedding,Grünanlage,Sparrplatz,ohne Straßenränder auf TBA-Land,,,6813.0,gewidmet,1401047.0,Sparrplatz,"Sparrplatz, Berlin, Germany",52.5418709,13.3605284
00008100_0014ba69,00008100:0014ba69,148000,Mitte,Mitte,Grünanlage,Spreeuferpromenade Reichstagsufer zw. Marschallbrücke u. Friedrich-Ebert-Platz,,,,3435.0,gewidmet,1100206.0,Unter den Linden,"Spreeuferpromenade Reichstagsufer zw. Marschallbrücke u. Friedrich-Ebert-Platz, Berlin, Germany",,
00008100_0014bd70,00008100:0014bd70,157010,Mitte,Mitte,Grünanlage,Luisenstädtischer Kanal  Engelbecken,Ufer und Wasserschloss,1932.0,2012.0,3311.0,gewidmet,1100313.0,Heine-Viertel Ost,"Luisenstädtischer Kanal  Engelbecken, Berlin, Germany",52.5066291,13.4188521
00008100_0014bbeb,00008100:0014bbeb,212900,Mitte,Tiergarten,Grünanlage,Großer Tiergarten Nordwest,"John-Foster-Dulles-Allee, Bettina-von-Arnim-Ufer",,,27960.0,gewidmet,1100102.0,Großer Tiergarten,"Großer Tiergarten Nordwest, Berlin, Germany",,
00008100_0014b83e,00008100:0014b83e,340010,Mitte,Wedding,Grünanlage,Volkspark Rehberge,Parkteil AK 2,1929.0,,632508.0,gewidmet,1400937.0,Afrikanische Straße,"Volkspark Rehberge, Berlin, Germany",52.5533825,13.3325894
00008100_0014b9dc,00008100:0014b9dc,163810,Mitte,Mitte,Grünanlage,Park an der Südpanke,,,,22033.0,gewidmet,1100308.0,Charitéviertel,"Park an der Südpanke, Berlin, Germany",,
00008100_0014b9dc,00008100:0014b9dc,163810,Mitte,Mitte,Grünanlage,Park an der Südpanke,,,,22033.0,gewidmet,1100308.0,Charitéviertel,"Park an der Südpanke, Berlin, Germany",,
00008100_0014b7fe,00008100:0014b7fe,107210,Mitte,Mitte,Grünanlage,Neue Blumenstr. 19 - 21,,,,2601.0,gewidmet,1100311.0,Karl-Marx-Allee,"Neue Blumenstr. 19 - 21, Berlin, Germany",52.518881,13.4239686
00008100_0014baa1,00008100:0014baa1,244020,Mitte,Tiergarten,Grünanlage,Platz der Republik,Skulpturenwiese / Symposium,,,40202.0,gewidmet,1100102.0,Großer Tiergarten,"Platz der Republik, Berlin, Germany",52.5186753,13.3731249
00008100_0014baa1,00008100:0014baa1,244020,Mitte,Tiergarten,Grünanlage,Platz der Republik,Skulpturenwiese / Symposium,,,40202.0,gewidmet,1100102.0,Großer Tiergarten,"Platz der Republik, Berlin, Germany",52.5186753,13.3731249
00008100_001c93fd,00008100:001c93fd,29GA01,Lichtenberg,Rummelsburg,Grünanlage,Köpenicker Chaussee 20 südlich,,,,4463.0,gewidmet,11501238.0,Rummelsburg,"Köpenicker Chaussee 20 südlich, Berlin, Germany",,
00008100_0014b850,00008100:0014b850,345010,Mitte,Wedding,Grünanlage,Schillerpark,Volkspark   (Pk 2),1913.0,,284830.0,gewidmet,1400940.0,Schillerpark,"Schillerpark, Berlin, Germany",52.5584433,13.3474967
00008100_0014b850,00008100:0014b850,345010,Mitte,Wedding,Grünanlage,Schillerpark,Volkspark   (Pk 2),1913.0,,284830.0,gewidmet,1400940.0,Schillerpark,"Schillerpark, Berlin, Germany",52.5584433,13.3474967
00008100_0014bd47,00008100:0014bd47,144010,Mitte,Mitte,Grünanlage,Vera-Brittain-Ufer,Spreeuferlpromenade am Radisson-SAS,,,2568.0,gewidmet,1100310.0,Alexanderplatzviertel,"Vera-Brittain-Ufer, Berlin, Germany",52.5191921,13.4023096
00008100_0014beab,00008100:0014beab,162810,Mitte,Mitte,Grünanlage,Oranienburger Str. 18,Krausnickpark,,,6376.0,gewidmet,1100309.0,Oranienburger Straße,"Oranienburger Str. 18, Berlin, Germany",52.5240834,13.3971151
00008100_0014bc41,00008100:0014bc41,213500,Mitte,Moabit,Grünanlage,Bremer Str. 48,"Unionstr. 5, Wiclefstr. 8",,,13228.1,gewidmet,1200520.0,Bremer Straße,"Bremer Str. 48, Berlin, Germany",52.5313954,13.338673
00008100_0014b9b3,00008100:0014b9b3,339910,Mitte,Wedding,Grünanlage,Goethepark,Parkteil AK 2,,,72938.0,gewidmet,1400938.0,Kameruner Straße,"Goethepark, Berlin, Germany",52.5461325,13.3378369
00008100_0014b9b3,00008100:0014b9b3,339910,Mitte,Wedding,Grünanlage,Goethepark,Parkteil AK 2,,,72938.0,gewidmet,1400938.0,Kameruner Straße,"Goethepark, Berlin, Germany",52.5461325,13.3378369
00008100_0014bb13,00008100:0014bb13,135810,Mitte,Mitte,Grünanlage,Garnisonfriedhof,,1706.0,1978.0,8712.5,gewidmet,1100309.0,Oranienburger Straße,"Garnisonfriedhof, Berlin, Germany",52.5284446,13.4040346
00008100_0014bd1c,00008100:0014bd1c,124310,Mitte,Mitte,Grünanlage,Arkonaplatz,östl. Platzseite,,,4561.0,gewidmet,1100416.0,Arkonaplatz,"Arkonaplatz, Berlin, Germany",52.5371979,13.4020563
00008100_0014bc11,00008100:0014bc11,159500,Mitte,Mitte,Grünanlage,Promenade Berlin-Spandauer-Schifffahrtskanal zw. Sandkrugbrücke u. Invalidenfriedhof,am Bundesverkehrsministerium,,,4543.7,gewidmet,1100308.0,Charitéviertel,"Promenade Berlin-Spandauer-Schifffahrtskanal zw. Sandkrugbrücke u. Invalidenfriedhof, Berlin, Germany",,
00008100_0012d92c,00008100:0012d92c,00646,Tempelhof-Schöneberg,Mariendorf,Grünanlage,Britzer Str. 21-79 ehem. Spielplatz,,,,1981.0,gewidmet,7501134.0,Hundsteinweg,"Britzer Str. 21-79 ehem. Spielplatz, Berlin, Germany",,
00008100_000e3c37,00008100:000e3c37,101718,Steglitz-Zehlendorf,Lankwitz,Grünanlage,Dillgesstraße 11 WG,,,,5468.0,gewidmet,6200314.0,Kaiser-Wilhelm-Straße,"Dillgesstraße 11 WG, Berlin, Germany",,
00008100_000e3b39,00008100:000e3b39,101469,Steglitz-Zehlendorf,Zehlendorf,Grünanlage,Gemeindewäldchen WG-1/2,Onkel-Tom-Straße bis Forststraße,,,88582.2,gewidmet,6400839.0,Fischerhüttenstraße,"Gemeindewäldchen WG-1/2, Berlin, Germany",,
00008100_00233bc9,00008100:00233bc9,18GA22,Lichtenberg,Lichtenberg,Grünanlage,GA Herzberge / südl. Museum Kesselhaus,,,,1577.0,gewidmet,11300721.0,Herzbergstraße,"GA Herzberge / südl. Museum Kesselhaus, Berlin, Germany",,
00008100_000e39a3,00008100:000e39a3,102098,Steglitz-Zehlendorf,Steglitz,Grünanlage,Harry-Bresslau-Park WG,Treitschkestraße,,,11617.2,gewidmet,6100103.0,Markelstraße,"Harry-Bresslau-Park WG, Berlin, Germany",,
00008100_001042b6,00008100:001042b6,00033,Reinickendorf,Frohnau,Grünanlage,Fürstendamm 57-58,Fürstenteich,,,1850.6,gewidmet,12400721.0,Frohnau Ost,"Fürstendamm 57-58, Berlin, Germany",52.6310009,13.3097752
00008100_001041ec,00008100:001041ec,00904,Reinickendorf,Märkisches Viertel,Grünanlage,Schorfheidestr. - Dannenwalder Weg,,,,4320.4,gewidmet,12500926.0,Wittenau Mitte,"Schorfheidestr. - Dannenwalder Weg, Berlin, Germany",52.5913769,13.3466368
00008100_001042c3,00008100:001042c3,00034,Reinickendorf,Frohnau,Grünanlage,"Fürstendamm/Dinkelsbühler Steig, R.A.B.",,,,2034.1,gewidmet,12400721.0,Frohnau Ost,"Fürstendamm/Dinkelsbühler Steig, R.A.B., Berlin, Germany",,
00008100_001042c5,00008100:001042c5,00039,Reinickendorf,Frohnau,Grünanlage,"Karmeliterweg 23/25 - Welfenallee, R.A.B.",Welfenteich,,,4876.4,gewidmet,12400720.0,Frohnau West,"Karmeliterweg 23/25 - Welfenallee, R.A.B., Berlin, Germany",,
00008100_001042da,00008100:001042da,00066,Reinickendorf,Frohnau,Grünanlage,"Mehringer Str./Zeltinger Str., R.A.B.",Mehringteich,,,2149.8,gewidmet,12400721.0,Frohnau Ost,"Mehringer Str./Zeltinger Str., R.A.B., Berlin, Germany",,
00008100_001042e0,00008100:001042e0,00057,Reinickendorf,Frohnau,Grünanlage,Remstaler Str./Gutshofstr.,,,,1122.2,gewidmet,12400721.0,Frohnau Ost,"Remstaler Str./Gutshofstr., Berlin, Germany",,
