name,category,cuisine,address,lat,lon,website,phone,opening_hours,takeaway,wheelchair
vorWien,bar,,"Skalitzer Straße 41, 10997 Berlin",52.499129,13.4287641,https://vor-wien.de/,+49 160 99167922,Tu-Sa 18:00-04:00,,
Oak & Ice,cafe,ice_cream,"Schönhauser Allee 52, 10437 Berlin",52.5428711,13.4126676,https://www.oakandice.com/,+49 162 32 99 750,"Mo-Fr 09:00-19:00; Sa,Su 10:30-19:00",,limited
HB Hasir Burger,restaurant,burger,"Chausseestraße 30, 10115 Berlin",52.5324468,13.3810502,http://www.hasirburger.de/,+49 30 611 075 90,Mo-Sa 10:00-23:00; Su 14:00-22:00,,yes
Pascarella,restaurant,,"Chausseestraße 30, 10115 Berlin",52.532363,13.3811611,,,,,yes
Ashiyana,restaurant,,Müllerstraße 162A,52.5437517,13.3632991,,,,,limited
Hallmann & Klee,cafe,,"Böhmische Straße 13, 12055 Berlin",52.4738178,13.4497145,,,Tu-Sa 18:00-00:00 off,,yes
Syrtaki,restaurant,greek,"Fritz-Lang-Platz 5, 12627 Berlin",52.5374227,13.602276,,,"Tu-Sa,PH 11:30-22:30; Su 11:30-22:00",yes,
Spitz+Pfau,cafe,,"Knesebeckstraße 20-21, 10623 Berlin",52.5073652,13.322369,,,Tu-Th 11:00-22:00; Fr-Sa 11:00-23:00; Su 11:00-22:00,,no
Bonfini,restaurant,,"Chausseestraße 15, 10115 Berlin",52.5295749,13.3845817,https://www.bonfini.de/,,"Mo-Fr 12:00-24:00, Sa,Su 17:00-24:00",,no
Mr. Vertigo,restaurant,,"Chausseestraße 17, 10115 Berlin",52.5299539,13.3841237,http://www.mistervertigo.de/,+49 163 6010110,Mo-Fr 08:00-18:00; Sa 11:00-17:00,,no
La Pausa,restaurant,pizza,"Chausseestraße 17, 10115 Berlin",52.5300017,13.3840689,https://lapausa.de,+49 30 657 951 22,Mo-Sa 11:00-00:00,,
May Café,cafe,,Chausseestraße 21,52.5304372,13.3834937,,,,,
Moccachino,restaurant,,"Müllerstraße 44/45, 13349 Berlin",52.5513336,13.3510451,,,,,yes
Çarik Kuruyemiş & Cafe,cafe,,"Müllerstraße 39, 13353 Berlin",52.5498065,13.353569,,,,,limited
Hung Anh,restaurant,vietnamese;sushi,"Chausseestraße 130, 10115 Berlin",52.5276185,13.3863234,,,"Mo-Fr 11:30-23:00; PH,Sa,Su 12:00-23:00",,no
Bistro Ribelle,restaurant,international,"Reinhardtstraße 9, 10117 Berlin",52.5235496,13.38628,https://www.bistro-ribelle.de/,+49 3084710627,"Mo 11:30-16:00; Tu-Th 11:30-20:00; Fr, Sa 11:30-22:00",yes,no
Pizzeria Alberto,restaurant,,"Behringstraße 9, 12437 Berlin",52.4662696,13.4896291,,+49305329040,Mo-Su 11:00-22:45,,limited
Sabor Latino,restaurant,peruvian,"Badensche Straße 35, 10715 Berlin",52.4860063,13.3299189,,,Tu-Fr 17:00-23:00; Sa 13:00-23:00; Su 13:00-22:00,,
Karaca,cafe,,"Chausseestraße 106, 10115 Berlin",52.5316389,13.3813837,http://karaca-coffee.de/,,Mo-Fr 07:00-18:30; Sa 08:00-18:00; Su 08:30-17:30,,yes
ALATA Ramen,restaurant,japanese,"Chausseestraße 110, 10115 Berlin",52.5310047,13.3822599,,,,,no
Via Vai,restaurant,italian,"Reichsstraße 9, 14052 Berlin",52.5122367,13.2680681,,+49 30 3047741,Mo-Fr 09:00-20:00; Sa 09:00-16:00,,no
Funkloch,bar,,"Wildenbruchstraße 68, 12045 Berlin",52.4863519,13.4460766,,,Mo-Sa 19:00-24:00+; Su off,,
Don Giacomo,restaurant,,"Lil-Dagover-Gasse 1, 12627",52.538019,13.6032518,,+49 30 54785478,Mo-Th 11:00-22:30; Fr-Sa 11:00-23:00; Su 12:00-21:00,,
Storchencafé,cafe,,,52.5791896,13.4816865,,,We-Su 12:00-17:00,,yes
KreuzBurger,restaurant,burger,Rosenthaler Straße 71,52.529244,13.4019759,,,,,limited
Dirty Rose,restaurant,spanish,,52.5290384,13.4016052,,,,,
Sushi 93,restaurant,,Sonnenallee 98,52.4821231,13.4387298,,,"Mo-Fr 11:30-22:30, Sa,Su 13:00-22:30",,
Le Renard,restaurant,,Schillerpromenade 37,52.4776209,13.4223639,https://feedthepony.de/,,"Fr 18:00-22:00; Sa,Su 18:00-22:00",,
La Stella Nera,restaurant,italian,"Leykestraße 18, 12053 Berlin",52.4749578,13.4280181,,,Tu-Su 17:00-23:00,yes,limited
Kalimera,cafe,greek,,52.5173585,13.3076546,,,,,no
Cadadia,cafe,soup;salad,"Marburger Straße 12, 10789 Berlin",52.5021882,13.336452,,,Mo-Fr 10:30-14:00,,
Café Non,cafe,,,52.510268,13.2822504,,,Mo-Fr 07:00-19:00; Sa 08:30-17:30,,
T. Viet,restaurant,vietnamese,"Kaiserdamm , 14057 Berlin",52.5102778,13.2823556,,,"Mo-Fr 11:00-22:00; Sa,Su,PH 12:00-22:00",,limited
Pizzeria da Izzi,restaurant,pizza,Sonnenallee 142,52.4791175,13.4447689,http://www.pizzeria-da-izzi.de/,+493055633594,Mo-Su 11:00-00:00,,no
Eat 吃,restaurant,,,52.529071,13.402099,,,,,
Mauna Island,bar,,,52.5334733,13.3858904,,,,,
BeachBar Mitte,bar,,,52.5331987,13.384923,,,,,
Coron & Bar,bar,,,52.5339051,13.3849023,,,,,
N/A,bar,,,52.5337617,13.3844643,,,,,
N/A,restaurant,,,52.5336925,13.3845425,,,,,
N/A,cafe,ice_cream,,52.5337314,13.3844938,,,,,
Big Kahuna Lounge,bar,,,52.534051,13.3850259,,,,,
Bar a Vin,bar,,,52.5215281,13.3859832,,,,,no
Papaya,restaurant,asian,,52.5240319,13.3795865,,,Mo-Su 10:30-21:00,,yes
Bio Company,cafe,,"Kladower Damm 362-364, 14089 Berlin",52.4555175,13.1449754,,+49 30 639640010,Mo-Sa 08:00-20:00,,yes
Teja,restaurant,,"Weserstraße 201, 12047",52.4876191,13.4314395,,,,,
Jamie Oliver Kitchen Berlin,restaurant,,Friedrichstraße 136,52.5225366,13.3875907,https://www.jamieoliverkitchen.de/en/jamie-oliver-kitchen-berlin/,,12:00-24:00,,
Weiße Bude,restaurant,kebab,"Alt-Moabit 52, 10555 Berlin",52.5240313,13.3294843,,,Mo-Su 09:00-24:00+,,yes
US Bowl,bar,american,,52.562118,13.4597399,http://www.us-bowl.de/,+49 30 96209999,"Mo-Fr 14:00+, Sa 13:00+, Su 10:00+",,
Café Strasburg,cafe,french,"Samariterstraße 29, 10247 Berlin",52.5177632,13.4655948,,,Mo-Fr 08:00-17:00; Sa-Su 09:00-17:00,,
Si Remy,restaurant,,"Samariterstraße 35, 10247",52.5159628,13.464726,,,Mo-Su 09:00-22:00,,
Caspian,restaurant,,,52.5038078,13.3156798,,,,,no
Tian Fu II,restaurant,chinese,"Berliner Straße 15, 10715 Berlin",52.4872739,13.3296481,,,"Mo-Fr 12:00-15:30,17:30-23:00; Sa,Su 12:00-23:00",,
Bistro Medina,restaurant,moroccan,"Charlottenstraße 19, 10117 Berlin",52.5088286,13.3923006,,,Mo-Sa 11:00-21:00,,
Aphrodite,restaurant,greek,"Konrad-Wolf-Straße 27, 13055 Berlin",52.5381251,13.4802248,,,Mo off; Tu-Fr 15:00-22:30; Su 12:30-23:00; Sa 13:30-23:00,,no
Come Và Và,restaurant,italian;pizza,"Danziger Straße 144, 10407 Berlin",52.5344698,13.4359297,,,Mo-Su 10:30-22:00,,
Café Katulki,cafe,,"Friedelstraße 40, 12047 Berlin",52.4919183,13.4277045,,,Mo-Su 10:00-20:00,,no
Eins44,restaurant,,,52.4853177,13.439596,,,18:00-23:00,,yes
What do you fancy love?,cafe,,"Knesebeckstraße 68-69, 10623",52.5029511,13.3222749,https://www.whatdoyoufancylove.de/,,"Mo-Fr 08:00-18:00; Sa, Su 09:00-18:00",,no
Tor Eins,restaurant,swabian,"Möckernstraße 26, 10963 Berlin",52.4951332,13.377443,,,"Tu-Fr 12:00-21:00; Sa,Su 10:00-21:00",,yes
Mitarbeiterrestaurant,restaurant,regional,"Schönwalder Allee , 13587 Berlin",52.5708653,13.1965691,,,Mo-Fr 11:30-14:00,no,yes
Einstein Kaffee,cafe,coffee_shop,"3, 10178 Berlin",52.5211518,13.4149628,https://einstein-kaffee.de/standorte/standorte-berlin/alexanderplatz/,,Mo-Su 08:00-23:00,yes,yes
Stock & Stein,bar,,"Wühlischstraße 43, 10245 Berlin",52.5086513,13.4608863,,,"Mar-Aug Tu-Th 18:00-23:00; Mar-Aug Fr,Sa 18:00-01:00",,yes
Café Hexe 2.0,cafe,,"Warschauer Straße 70a, 10243 Berlin",52.5117393,13.4527803,,,,,no
La Luna,cafe,,,52.5203994,13.410896,,,,,yes
Olio Sale Pepe,restaurant,italian,"Willmanndamm 15, 10827 Berlin",52.4902527,13.3618001,https://www.olio-sale-pepe.de,+493055129975,"Mo-Th 16:00-23:00; Fr,Sa 16:00-24:00",,limited
44 Brekkie,cafe,coffee_shop;sandwich,"Gabriel-Max-Straße 2, 10245 Berlin",52.5096635,13.4581211,http://www.44brekkie.com/,,,,limited
Rhabarbar,bar,,"Danziger Straße 58, 10435 Berlin",52.5393312,13.4217457,,,,,limited
This is Coco,cafe,coffee_shop,Gabriel-Max-Straße 15A,52.5111196,13.4584912,,,,,
Neo1,cafe,,"Lettestraße 1, 10437 Berlin",52.5428218,13.4206355,,,,,yes
No Bananas,restaurant,turkish,"Lychener Straße 46, 10437 Berlin",52.5439375,13.4180595,https://nobananasberlin.de,+49 163 3483088,Mo-Su 17:30-00:00,,
Kyō Grill,restaurant,japanese,"Krossener Straße 14, 10245 Berlin",52.5108479,13.4572569,,,"Fr-Su 12:00-24:00, Mo-Th 17:00-24:00",,
Louy's Burger,restaurant,,,52.45607,13.577582,,,Mo-Su 12:00-23:00,,no
Don Pasquale,restaurant,italian;italian_pizza;pizza,"Triftstraße 38, 13353 Berlin",52.5419289,13.3506712,,+493040532680,Mo-Fr 12:00-00:00; Sa-Su 16:00-00:00,,
Cafe Köşe Başi,bar,,"Gerichtstraße 16, 13347 Berlin",52.5438324,13.374252,,,Mo-Su 06:00-23:00,,no
Et Dünyasi,restaurant,turkish;kebab,"Gerichtstraße 46, 13347 Berlin",52.5450792,13.362279,https://ehli-kebap.de/,+49 30 98455364,"Mo-Fr 10:00-24:00; Sa,Su 11:00-24:00",yes,
Tom’n’Jerry,restaurant,pizza,"Proskauer Straße 13, 10247",52.5176863,13.461675,https://tom-n-jerry-berlin.de/,+49 30 91494141,Mo-Fr 16:00-23:00; Sa-Su 13:00-23:00,,
Bata,bar,pasta;pizza;vietnamese,"Heidestraße 50, 10557 Berlin",52.5303619,13.3670529,,,"Su-Th 15:00-24:00, Fr-Sa 15:00-02:00",,yes
Café Schmus,cafe,coffee_shop,"Lindenstraße 9-14, 10969 Berlin",52.502348,13.3958211,https://www.jmberlin.de/neues-cafe-mit-neuem-konzept,+49 30 25796751,Tu-Su 10:00-20:00; Mo 10:00-22:00,,limited
No Fire No Glory,cafe,coffee_shop,"Rykestraße 45, 10405 Berlin",52.5366338,13.4203939,http://nofirenoglory.de,,Mo-Su 09:00-17:00,,
Café Auszeit,cafe,,"Hermann-Hesse-Straße 15, 13156 Berlin",52.5802689,13.4009371,https://auszeitberlin.de/,+49 30 70711000,Mo-Su 09:00-24:00,,yes
Prince,restaurant,asian,"Rosa-Luxemburg-Straße 9-11, 10178 Berlin",52.5244929,13.4097372,,+49 30 70 09 39 67,,,no
Cafe Tee Stube,cafe,,,52.5501691,13.3489468,,,,,
Salone Market,restaurant,african;west-african,"Genter Straße 66, 13353 Berlin",52.5489671,13.3516959,https://salonemarket.de,+49 30 68810000,Tu-Sa 12:30-20:30; Sa 15:00-21:00,yes,yes
Le Petit Royal,restaurant,french,"Grolmanstraße 59, 10623 Berlin",52.5088014,13.3203124,,,Mo-Sa 18:00+,,yes
Bar 24/7,bar,,"Pichelsdorfer Straße 114, 13595 Berlin",52.5231481,13.1978716,,,,,
Cafe Bar Adam,cafe,,"Jägerstraße 18, 13595 Berlin",52.5209108,13.195933,,,,,
OM Coffee,cafe,,"Karl-Marx-Allee 136, 10243 Berlin",52.5158088,13.4513207,,,"Mo-Fr 08:00-18:00; Sa,Su 10:00-18:00",,
Ein Moment,cafe,cake;coffee_shop;ice_cream,"Lehrter Straße 26a, 10557",52.5331947,13.3601271,,+4917647714643,"Mo-Fr 12:00-18:00; Sa,Su 13:00-18:15",,limited
Moab,cafe,curry;german;international;italian;local;mediterranean,"Lehrter Straße 36, 10557 Berlin",52.5343204,13.3591683,,+493039839004,Mo-Fr 12:00-15:00,,yes
Hikari,restaurant,japanese,"Machnower Straße 15, 14165",52.4296922,13.2571749,http://www.hikari-sushi.de,+49 3055149438,"Mo-Fr 11:30-22:00; Sa,Su 12:00-22:00",,limited
Puffle Bees,cafe,,"Brunnenstraße 165, 10119 Berlin",52.5339869,13.3980928,,,"Mo-Fr 10:00-19:00; Sa,Su 10:00-20:00",,limited
Jam FINE ASIA DINING,restaurant,asian,"Medebacher Weg 24, 13507 Berlin",52.5878138,13.28032,,,We-Mo 11:30-22:00,,limited
The Coffee Brothers,cafe,coffee_shop,"Skalitzer Straße 134, 10999 Berlin",52.499273,13.4192421,,,,only,
M&M Back,cafe,,,52.5668217,13.3630587,,,"Mo-Sa 05:00-17:00; Su,PH 07:00-16:00",,
Lezzis Nussrösterei,restaurant,,"Residenzstraße 43, 13409 Berlin",52.565296,13.3632189,,,,,
Medlodi,bar,,,52.5657286,13.3636512,,,,,yes
Ex Yu,bar,,,52.5457054,13.3690581,,,,,limited
N/A,restaurant,,,52.5236818,13.3815625,,,,,
Trattoria Su e Giù,restaurant,italian,,52.5237816,13.3806791,https://www.su-e-giu.de/,+49 30 12076177,"Mo-Fr 12:00-24:00+, Sa 16:00-24:00+, Su off",yes,no
Bonanza,cafe,coffee_shop,"Adalbertstraße 70, 10997",52.504183,13.420258,https://bonanzacoffee.de,,"Mo-Fr 09:00-18:00; Sa,Su 10:00-18:00",,yes
Volkskammer,restaurant,german,"Straße der Pariser Kommune 18 b, 10243 Berlin",52.5111109,13.438092,https://www.volkskammer.de/,+49 30 20687549,Tu-Sa 11:00-22:00; Su 11:00-17:00; Mo off,,limited
Stefano,restaurant,italian;pizza,"Lichtenrader Damm 46, 12305 Berlin",52.409526,13.4036178,,,Mo-Su 10:00-00:00,,limited
Jainikos,restaurant,greek,,52.4096346,13.4035222,,,"Su-Th 14:00-22:00; Fr,Sa 14:00-23:00",,limited
Friedrichshagener Hofküche,restaurant,,Scharnweberstraße 2,52.4469419,13.6274176,,,"""nach Vereinbarung""",,no
Currywala,restaurant,indian,"Wildenbruchstraße 88, 12045",52.4826342,13.4411407,https://www.currywala-indian-restaurant.de/,+49 176 84214903,Mo-Fr 11:00-23:00; Sa-Su 11:00-12:00,,no
La Picá,bar,,Boxhagener Straße 48,52.5086502,13.4659312,,,,,
Nemo,cafe,,,52.5516269,13.4308133,,,,,yes
Gilgamesch,restaurant,arab,"Greifswalder Straße 194, 10405 Berlin",52.534967,13.4311807,,,Mo-Su 10:00-01:00,,yes
KING WOK,restaurant,asian,"Märkische Allee 176-178, 12681 Berlin",52.5418377,13.5425565,,+493037433731,"Mo-Su 11:30-16:00, Mo-Su,PH 17:30-22:00",,yes
Viola Lounge,bar,,,52.5423111,13.3506804,,,,,
Salon Cafebar 63,cafe,,,52.5461691,13.3583304,,,,,
Chill Zone,bar,,,52.5503129,13.364962,,,,,
Café Appetito,cafe,,,52.5499546,13.3643885,,,05:00-21:00,,yes
Zorro Sushi,restaurant,,,52.5455246,13.3582169,,,,,
Momenti Di Vini,cafe,italian,"Florastraße 15, 13187 Berlin",52.5655124,13.4009605,,,"Mo-Fr 15:00-23:00; PH,Sa,Su 12:00-23:00",,yes
Märkische Aue,restaurant,german;regional,,52.500803,13.5142145,,,"Tu-Su,PH 10:00+; Mo off",,yes
19grams,cafe,coffee_shop,"Chausseestraße 36, 10115 Berlin",52.5331293,13.3801916,https://19grams.coffee/pages/19grams-chaussee,+49 30 28099977,Mo-Fr 08:00-17:00; Sa-Su 09:00-17:00,yes,no
Jahn's Biergarten,bar,,"Binzstraße 47a, 13189 Berlin",52.5638651,13.4216358,,,,,no
Tatli,cafe,,"Karl-Marx-Straße 208, 12055 Berlin",52.4714766,13.4411066,,,,,
Las Vegas,bar,,"Karl-Marx-Straße 215, 12055 Berlin",52.4706748,13.4416926,,,,,limited
Café Wetterstein,cafe,,"Alt-Tegel 18, 13507 Berlin",52.589048,13.2798355,https://cafe-wetterstein.de/,+49 30 420 99 403,Mo-Su 9:00+,,yes
Companion Tea & Coffee,cafe,coffee_shop,"Weserstraße 166, 12045 Berlin",52.4833964,13.441162,,,Mo-Fr 08:00-18:00; Sa 10:00-18:00; Su 12:00-18:00,,no
Le Petit Four Konditorei & Eiscafé,cafe,,"Weimarische Straße 6A, 10715 Berlin",52.4800619,13.3240302,https://le-petit-four.de/,+49 (0)30 30107402,Mo-Fr 07:30-18:00; Su 09:00-15:00; PH closed,yes,
Mainzer Coffee & more,cafe,,"Mainzer Straße 10, 10715 Berlin",52.479707,13.3256761,,+49 (0)30 83103912,Mo-Fr 08:00-16:00; Sa 08:00-14:00,yes,
Restaurant Patrice,restaurant,french,"Mainzer Straße 17, 10715 Berlin",52.4800303,13.3267332,https://patrice-restaurant.de/,+49 30 86314848,Mo-Fr 12:00-22:00; Sa 17:00-23:00,yes,no
Café Pelmeni,cafe,,,52.5065811,13.3039486,,,"Mo-Fr 10:00-22:00, Su 11:00-22:00",,
Bilionari,bar,,,52.5069221,13.3043342,,,,,
Restaurant Portofino,restaurant,italian,,52.5069229,13.3042004,https://www.restaurant-portofino.de/,+49303236053,Mo-Su 12:00-23:00,,no
Marea,restaurant,italian,"Leipziger Platz 10, 10117 Berlin",52.50924,13.3796142,,,Mo-Su 11:30-23:00,,yes
Jungbluth,restaurant,german,"Lepsiusstraße 63, 12163 Berlin",52.460344,13.3172581,https://www.jungbluth-restaurant.de/,,Tu-Fr 17:00-24:00; Sa-Su 12:00-24:00,,
chicco di caffe,cafe,,"Kaiserdamm 90, 14057 Berlin",52.5098553,13.2832082,https://www.chicco-di-caffe.de/,,,,yes
Kater und Goldfisch,cafe,sandwich,"Exerzierstraße 1, 13357 Berlin",52.5534862,13.3764874,,,Mo-Sa 15:00-00:00,,yes
Kaffee Container,cafe,,,52.5257843,13.3822169,,,Mo-Fr 07:45-16:00,only,yes
Kashana – Indische Spezialitäten,restaurant,indian,"Wilhelmstraße 35, 13593 Berlin",52.5170503,13.1796125,,,Mo-Su 11:30-22:30,,
Alcatraz,restaurant,mexican,"Bundesplatz 6, 10715 Berlin",52.4788803,13.3276714,http://www.alcatraz-berlin.de,+49 30 8534654,"Mo-Th 16:00-22:00; Fr,Sa 16:00-24:00; Su 13:00-21:00",,no
Bloom's,bar,,"Detmolder Straße 61, 10715 Berlin",52.4785828,13.3253779,https://bloomsbar.de/,,Tu-Sa 18:00-24:00+,,
CantaMaggio,restaurant,italian,"Laubacher Straße 28, 14197 Berlin",52.4769046,13.3205594,,,,,limited
Tabatabar,cafe,,"Rathausstraße , 12105 Berlin",52.4427167,13.3804584,,,,,no
Café Backshop,cafe,,,52.438783,13.380017,,,,,yes
Café Tulipes,cafe,,Kaiserstraße 6,52.4450418,13.3748899,,,,,no
Papillon Musikcafé,bar,,"Prühßstraße 49, 12105 Berlin",52.4433958,13.3856223,,+49 30 74079173,,,no
The Visit Coffee Roastery,cafe,coffee_shop;breakfast,"Adalbertstraße 9, 10999 Berlin",52.5006694,13.419486,https://www.visit-coffee.com/,,"Mo-Fr 08:00-19:00, Sa,Su,PH 09:00-19:00",,yes
Coda,restaurant,,"Friedelstraße 47, 12047 Berlin",52.4899519,13.4274368,,,Tu-Sa 19:00-23:00+,,
Heli,cafe,,"Torfstraße 23, 13353 Berlin",52.5408784,13.3508029,,,,,
San-Franz-Isco,bar,,"Detmolder Straße 21, 10713 Berlin",52.479025,13.3190222,,,,,yes
The Forsberg,bar,,Gerichtstraße 26,52.5444471,13.3716585,,,Tu-Sa 18:00-24:00,,no
Lacino Coffee,cafe,,"Grunewaldstraße 83, 10823 Berlin",52.48999,13.3551639,,,,,
WaWa,restaurant,korean,"Grunewaldstraße 10, 10823 Berlin",52.4902219,13.3556219,,,We-Mo 17:00-23:00; Tu off,yes,no
Cafe Delux,cafe,,"Potsdamer Straße 189, 10783 Berlin",52.4925932,13.3611772,,,,,
Ong Cat,restaurant,vietnamese,"Martin-Luther-Straße 97, 10825 Berlin",52.4857761,13.3453796,https://ongcat.com/,,Mo-Su 12:00-22:00,yes,yes
Abia,cafe,,"Wilhelmstraße 76, 10117 Berlin",52.514648,13.3812369,,,,,yes
Dai An,restaurant,vietnamese;chinese,"Friedrichstraße 237, 10969 Berlin",52.5020083,13.3910785,,,Mo-Fr 11:30-21:00; Su 13:00-21:00; Sa off,,limited
Starbucks,cafe,coffee_shop,,52.5212498,13.4115986,https://www.starbucks.com/store-locator/store/1018897/bahnhof-alexanderplatz-dircksenstrasse-2-berlin-be-10179-de,,"Mo-Fr 06:00-21:00; Sa 07:00-21:00; Su,PH 08:00-21:00",yes,yes
Café Tukan,cafe,,"Bayerischer Platz , 10779 Berlin",52.4884054,13.3400929,,,,,yes
Cha For Tee,restaurant,chinese,"Friesenstraße 18, 10965 Berlin",52.4869029,13.3946515,,,Tu-Su 17:00-22:00,,limited
Blaue Stunde Tagesbar,cafe,waffle;coffee,"Oderstraße 22, 12051 Berlin",52.4708197,13.4201717,,,"Mo-Fr 14:00-18:00; Sa,Su 14:00-18:00",,
Snack Corner,cafe,,,52.5413805,13.342387,,,Mo-Fr 07:00-15:00,,yes
LA Kalbi Haus,restaurant,korean,"Tauroggener Straße 7, 10589 Berlin",52.5241216,13.3013523,,,Tu-Su 12:00-22:00,,
Gasthaus Müggelheim,restaurant,,Alt-Müggelheim 15,52.4120061,13.6631749,http://www.gasthaus-mueggelheim.de/,,"Tu-Su 12:00-21:00; Fr,Sa 12:00-22:00",,no
Eisdiele Müggelheim,cafe,,Odernheimer Straße 2,52.4121302,13.6634088,,,Tu-Sa 09:00-18:00; Su 13:00-18:00,,
Blessing 66,cafe,,Triftstraße 3,52.5446822,13.360672,,,,,no
Bistro Linie 68,cafe,,,52.375587,13.6493666,,,,,
Cafeteria,cafe,,,52.542167,13.5003356,,,Mo-Su 09:00-18:00,,
PapalaCup,cafe,,"Gotenstraße 55, 10829 Berlin",52.4798435,13.3603929,https://www.papalacup.de/,+493023399809,Tu-Su 09:00-18:00,,limited
Osmans Töchter,restaurant,,"Pappelallee 15, 10437 Berlin",52.5430622,13.4148177,https://osmanstoechter.de,+49 172 2744662,Tu-Sa 17:30-24:00; PH 17:00-24:00,,limited
Tomasa,restaurant,,"Berliner Straße 8;8a, 14169 Berlin",52.4346947,13.2624719,http://www.tomasa.de/tomasa-restaurant-berlin/tomasa-zehlendorf,+49 30 81009600,"Mo 00:00-02:00,08:00-24:00; Tu-Fr 00:00-01:00,08:00-24:00; Sa 00:00-01:00,09:00-24:00; Su 00:00-02:00,09:00-24:00",,yes
Café Info-Station,cafe,cake,"Fritz-Reuter-Allee 44, 12359 Berlin",52.4486878,13.4496127,http://www.hufeisensiedlung.info,,"Apr-Oct: Fr,Su 14:00-18:00",,
Lebensmittel in Mitte,restaurant,german,"Rochstraße 2, 10178 Berlin",52.5241565,13.4074731,,,Mo-Sa 12:00-01:00,,no
Alimentari e Vini,restaurant,italian,"Arminiusstraße 2-4, 10551 Berlin",52.5278114,13.3383741,http://www.alimentari.de,+49 30 398 35088,Mo-We 12:00-20:00; Th-Sa 12:00-21:00,yes,limited
44 CH'KN Korean Fried Chicken,restaurant,korean,"Schönhauser Allee 74, 10437",52.5489673,13.4140278,,,,,
Gleis 11,bar,,,52.5002687,13.3754599,,,,,
Eisfabrik Alan,cafe,ice_cream,"Wundtstraße 4, 14059 Berlin",52.5130872,13.2943449,http://www.eisfabrik-alan.de/,,Mo-Su 13:30-19:30,,limited
BONA,cafe,polish,"Hermannstraße 178, 12051 Berlin",52.4716914,13.4292751,,,Mo-Fr 09:00-17:00; Sa-Su 10:00-17:00,yes,no
Akita Sushi Bar,bar,sushi,"Beusselstraße 72, 10553 Berlin",52.5282486,13.3284535,,,,,no
Layal Lounge,bar,,"Beusselstraße 18, 10553 Berlin",52.5281328,13.3289224,,,,,no
Chez Charly,bar,,,52.5471538,13.3501809,,,,,
Roseneck,restaurant,vietnamese,,52.5383229,13.4869335,http://roseneckrestaurant.npage.de/,,"PH,Tu-Su 11:00-24:00",,limited
Greens Cafe,cafe,,"Weserstraße 44, 12045 Berlin",52.4846389,13.4380084,,,"Mo,Tu,Th,Fr 09:00-17:00, Sa,Su 10:00-18:00",,
Vivo,restaurant,pizza,"Sonnenallee 67, 12045 Berlin",52.4844115,13.4350114,,,"Mo-Fr 10:30-24:00; Sa-Su 00:00-01:00,10:30-24:00",yes,no
Bar Brutal,bar,,"Hobrechtstraße 54, 12047 Berlin",52.4918196,13.425715,,,,,
Burger Hütte,restaurant,burger,"Mariendorfer Damm 61, 12109 Berlin",52.4472342,13.3856974,https://burger-huette-bln.de/,+49 30 92277111,Mo-Su 11:00-22:45,yes,no
Hamy Sophie,restaurant,asian,"Wilmersdorfer Straße 41, 10627 Berlin",52.5107095,13.3052409,,,Mo-Su 11:00-23:00,,no
Hüner,restaurant,turkish,"Wilmersdorfer Straße 43, 10627 Berlin",52.5103958,13.305337,,,Mo-Su 10:00-01:00,,yes
Bollenpiepe Restaurant,restaurant,regional,"Kräuterplatz 3, 13158 Berlin",52.6009331,13.3922604,https://bollenpiepe.de,030 88928183,"Mi,Do 17:30-21:00; Fr 17:30-22:00; Sa 12:00-14:30,15:30-20:00; So 12:00-14:30,15:30-22:00",,limited
Feinberg's,restaurant,mediterranean,"Fuggerstraße 35, 10777 Berlin",52.4990828,13.3418056,https://www.feinbergs.de/,+49 30 91553462,Tu-Su 12:00-23:00,,no
Il Colosseo,restaurant,italian,"Grünauer Straße 17, 12557 Berlin",52.4428369,13.5695101,,,Mo-Sa 15:00-23:00; Su 12:00-23:00,yes,yes
Schaukelpferd,restaurant,german,"Schönholzer Weg 13, 13158 Berlin",52.586639,13.3739904,,,"Tu-Fr 16:00-24:00+, Sa,Su 12:00-23:00+",,no
Hallesches Haus,cafe,coffee_shop,"Tempelhofer Ufer 1, 10961",52.4972613,13.3902445,https://hallescheshaus.com/,,Mo-Fr 10:00-19:00; Sa 10:00-18:00; Su 10:00-17:00,,no
LAP COFFEE,cafe,,"Falckensteinstraße 5, 10997 Berlin",52.4995235,13.443153,,,,,no
Reisfreude,restaurant,italian,"Brückenstraße 1c, 10179 Berlin",52.5117808,13.4170403,,,"Mo 11:30-17:00; Tu-Th 11:00-17:00,18:00-21:00; Fr 11:00-15:00",,
Xin Chào,restaurant,vietnamese,,52.5078022,13.3056669,,,"Mo-Sa 10:00-21:00; Su,PH 11:00-19:00",,no
Tasty,restaurant,italian;pizza;pasta,"Rungestraße 14, 10179 Berlin",52.5122335,13.4183148,https://tasty-berlin.eatbu.com/,+493054899014,Mo-Fr 11:00-21:00; Su 12:00-21:00,,
Coffee Fellows,cafe,coffee_shop,"Danziger Straße 1, 10435 Berlin",52.5411151,13.4127101,,,Mo-Fr 07:00-22:00; Sa-Su 08:00-22:00,yes,limited
