name,category,cuisine,address,latitude,longitude,website,phone,opening_hours,takeaway,wheelchair_accessible,neighborhood,opening_hours_dict,district,postal_code,venue_id,district_id
Tomasa,restaurant,,"Berliner Straße 8;8a, 14169 Berlin",52.4346947,13.2624719,http://www.tomasa.de/tomasa-restaurant-berlin/tomasa-zehlendorf,+493081009600,"Mo 00:00-02:00,08:00-24:00; Tu-Fr 00:00-01:00,08:00-24:00; Sa 00:00-01:00,09:00-24:00; Su 00:00-02:00,09:00-24:00",,yes,Zehlendorf,"{""Mo"": [[""00:00"", ""02:00""], [""08:00"", ""00:00""]], ""Tu"": [[""00:00"", ""01:00""], [""08:00"", ""00:00""]], ""We"": [[""00:00"", ""01:00""], [""08:00"", ""00:00""]], ""Th"": [[""00:00"", ""01:00""], [""08:00"", ""00:00""]], ""Fr"": [[""00:00"", ""01:00""], [""08:00"", ""00:00""]], ""Sa"": [[""00:00"", ""01:00""], [""09:00"", ""00:00""]], ""Su"": [[""00:00"", ""02:00""], [""09:00"", ""00:00""]]}",Steglitz-Zehlendorf,14169,V4609,11006006
Café Info-Station,cafe,cake,"Fritz-Reuter-Allee 44, 12359 Berlin",52.4486878,13.4496127,http://www.hufeisensiedlung.info,,"Apr-Oct: Fr,Su 14:00-18:00",,,Britz,"{""Su"": [[""14:00"", ""18:00""]]}",Neukölln,12359,V4610,11008008
Lebensmittel in Mitte,restaurant,german,"Rochstraße 2, 10178 Berlin",52.5241565,13.4074731,,,Mo-Sa 12:00-01:00,,no,Mitte,"{""Mo"": [[""12:00"", ""01:00""]], ""Tu"": [[""12:00"", ""01:00""]], ""We"": [[""12:00"", ""01:00""]], ""Th"": [[""12:00"", ""01:00""]], ""Fr"": [[""12:00"", ""01:00""]], ""Sa"": [[""12:00"", ""01:00""]]}",Mitte,10178,V4611,11001001
Alimentari e Vini,restaurant,italian,"Arminiusstraße 2-4, 10551 Berlin",52.5278114,13.3383741,http://www.alimentari.de,+493039835088,Mo-We 12:00-20:00; Th-Sa 12:00-21:00,yes,limited,Moabit,"{""Mo"": [[""12:00"", ""20:00""]], ""Tu"": [[""12:00"", ""20:00""]], ""We"": [[""12:00"", ""20:00""]]}",Mitte,10551,V4612,11001001
44 CH'KN Korean Fried Chicken,restaurant,korean,"Schönhauser Allee 74, 10437",52.5489673,13.4140278,,,,,,Prenzlauer Berg,,Pankow,10437,V4613,11003003
Gleis 11,bar,,"Gleis 11, Luckenwalder Straße, Kreuzberg, Friedrichshain-Kreuzberg, Berlin, 10963, Deutschland",52.5002687,13.3754599,,,,,,Kreuzberg,,Friedrichshain-Kreuzberg,10963,V4614,11002002
Eisfabrik Alan,cafe,ice_cream,"Wundtstraße 4, 14059 Berlin",52.5130872,13.2943449,http://www.eisfabrik-alan.de/,,Mo-Su 13:30-19:30,,limited,Charlottenburg,"{""Mo"": [[""13:30"", ""19:30""]], ""Tu"": [[""13:30"", ""19:30""]], ""We"": [[""13:30"", ""19:30""]], ""Th"": [[""13:30"", ""19:30""]], ""Fr"": [[""13:30"", ""19:30""]], ""Sa"": [[""13:30"", ""19:30""]], ""Su"": [[""13:30"", ""19:30""]]}",Charlottenburg-Wilmersdorf,14059,V4615,11004004
BONA,cafe,polish,"Hermannstraße 178, 12051 Berlin",52.4716914,13.4292751,,,Mo-Fr 09:00-17:00; Sa-Su 10:00-17:00,yes,no,Neukölln,"{""Mo"": [[""09:00"", ""17:00""]], ""Tu"": [[""09:00"", ""17:00""]], ""We"": [[""09:00"", ""17:00""]], ""Th"": [[""09:00"", ""17:00""]], ""Fr"": [[""09:00"", ""17:00""]], ""Sa"": [[""10:00"", ""17:00""]], ""Su"": [[""10:00"", ""17:00""]]}",Neukölln,12051,V4616,11008008
Akita Sushi Bar,bar,sushi,"Beusselstraße 72, 10553 Berlin",52.5282486,13.3284535,,,,,no,Moabit,,Mitte,10553,V4617,11001001
Layal Lounge,bar,,"Beusselstraße 18, 10553 Berlin",52.5281328,13.3289224,,,,,no,Moabit,,Mitte,10553,V4618,11001001
Chez Charly,bar,,"Chez Charly, Brüsseler Straße, Brüsseler Kiez, Wedding, Mitte, Berlin, 13353, Deutschland",52.5471538,13.3501809,,,,,,Wedding,,Mitte,13353,V4619,11001001
Roseneck,restaurant,vietnamese,"Roseneck, Küstriner Straße, Alt-Hohenschönhausen, Lichtenberg, Berlin, 13055, Deutschland",52.5383229,13.4869335,http://roseneckrestaurant.npage.de/,,"PH,Tu-Su 11:00-24:00",,limited,Alt-Hohenschönhausen,"{""PH"": [[""11:00"", ""00:00""]], ""Tu"": [[""11:00"", ""00:00""]], ""We"": [[""11:00"", ""00:00""]], ""Th"": [[""11:00"", ""00:00""]], ""Fr"": [[""11:00"", ""00:00""]], ""Sa"": [[""11:00"", ""00:00""]], ""Su"": [[""11:00"", ""00:00""]]}",Lichtenberg,13055,V4620,11011011
Greens Cafe,cafe,,"Weserstraße 44, 12045 Berlin",52.4846389,13.4380084,,,"Mo,Tu,Th,Fr 09:00-17:00, Sa,Su 10:00-18:00",,,Neukölln,"{""Mo"": [[""09:00"", ""17:00""], [""Sa"", """"], [""Su 10:00"", ""18:00""]], ""Tu"": [[""09:00"", ""17:00""], [""Sa"", """"], [""Su 10:00"", ""18:00""]], ""Fr"": [[""09:00"", ""17:00""], [""Sa"", """"], [""Su 10:00"", ""18:00""]]}",Neukölln,12045,V4621,11008008
Vivo,restaurant,pizza,"Sonnenallee 67, 12045 Berlin",52.4844115,13.4350114,,,"Mo-Fr 10:30-24:00; Sa-Su 00:00-01:00,10:30-24:00",yes,no,Neukölln,"{""Mo"": [[""10:30"", ""00:00""]], ""Tu"": [[""10:30"", ""00:00""]], ""We"": [[""10:30"", ""00:00""]], ""Th"": [[""10:30"", ""00:00""]], ""Fr"": [[""10:30"", ""00:00""]], ""Sa"": [[""00:00"", ""01:00""], [""10:30"", ""00:00""]], ""Su"": [[""00:00"", ""01:00""], [""10:30"", ""00:00""]]}",Neukölln,12045,V4622,11008008
Bar Brutal,bar,,"Hobrechtstraße 54, 12047 Berlin",52.4918196,13.425715,,,,,,Neukölln,,Neukölln,12047,V4623,11008008
Burger Hütte,restaurant,burger,"Mariendorfer Damm 61, 12109 Berlin",52.4472342,13.3856974,https://burger-huette-bln.de/,+493092277111,Mo-Su 11:00-22:45,yes,no,Mariendorf,"{""Mo"": [[""11:00"", ""22:45""]], ""Tu"": [[""11:00"", ""22:45""]], ""We"": [[""11:00"", ""22:45""]], ""Th"": [[""11:00"", ""22:45""]], ""Fr"": [[""11:00"", ""22:45""]], ""Sa"": [[""11:00"", ""22:45""]], ""Su"": [[""11:00"", ""22:45""]]}",Tempelhof-Schöneberg,12109,V4624,11007007
Hamy Sophie,restaurant,asian,"Wilmersdorfer Straße 41, 10627 Berlin",52.5107095,13.3052409,,,Mo-Su 11:00-23:00,,no,Charlottenburg,"{""Mo"": [[""11:00"", ""23:00""]], ""Tu"": [[""11:00"", ""23:00""]], ""We"": [[""11:00"", ""23:00""]], ""Th"": [[""11:00"", ""23:00""]], ""Fr"": [[""11:00"", ""23:00""]], ""Sa"": [[""11:00"", ""23:00""]], ""Su"": [[""11:00"", ""23:00""]]}",Charlottenburg-Wilmersdorf,10627,V4625,11004004
Hüner,restaurant,turkish,"Wilmersdorfer Straße 43, 10627 Berlin",52.5103958,13.305337,,,Mo-Su 10:00-01:00,,yes,Charlottenburg,"{""Mo"": [[""10:00"", ""01:00""]], ""Tu"": [[""10:00"", ""01:00""]], ""We"": [[""10:00"", ""01:00""]], ""Th"": [[""10:00"", ""01:00""]], ""Fr"": [[""10:00"", ""01:00""]], ""Sa"": [[""10:00"", ""01:00""]], ""Su"": [[""10:00"", ""01:00""]]}",Charlottenburg-Wilmersdorf,10627,V4626,11004004
Bollenpiepe Restaurant,restaurant,regional,"Kräuterplatz 3, 13158 Berlin",52.6009331,13.3922604,https://bollenpiepe.de,03088928183,"Mi,Do 17:30-21:00; Fr 17:30-22:00; Sa 12:00-14:30,15:30-20:00; So 12:00-14:30,15:30-22:00",,limited,Rosenthal,"{""Fr"": [[""17:30"", ""22:00""]], ""Sa"": [[""12:00"", ""14:30""], [""15:30"", ""20:00""]]}",Pankow,13158,V4627,11003003
Feinberg's,restaurant,mediterranean,"Fuggerstraße 35, 10777 Berlin",52.4990828,13.3418056,https://www.feinbergs.de/,+493091553462,Tu-Su 12:00-23:00,,no,Schöneberg,"{""Tu"": [[""12:00"", ""23:00""]], ""We"": [[""12:00"", ""23:00""]], ""Th"": [[""12:00"", ""23:00""]], ""Fr"": [[""12:00"", ""23:00""]], ""Sa"": [[""12:00"", ""23:00""]], ""Su"": [[""12:00"", ""23:00""]]}",Tempelhof-Schöneberg,10777,V4628,11007007
Il Colosseo,restaurant,italian,"Grünauer Straße 17, 12557 Berlin",52.4428369,13.5695101,,,Mo-Sa 15:00-23:00; Su 12:00-23:00,yes,yes,Köpenick,"{""Mo"": [[""15:00"", ""23:00""]], ""Tu"": [[""15:00"", ""23:00""]], ""We"": [[""15:00"", ""23:00""]], ""Th"": [[""15:00"", ""23:00""]], ""Fr"": [[""15:00"", ""23:00""]], ""Sa"": [[""15:00"", ""23:00""]], ""Su"": [[""12:00"", ""23:00""]]}",Treptow-Köpenick,12557,V4629,11009009
Schaukelpferd,restaurant,german,"Schönholzer Weg 13, 13158 Berlin",52.586639,13.3739904,,,"Tu-Fr 16:00-24:00+, Sa,Su 12:00-23:00+",,no,Wilhelmsruh,"{""Tu"": [[""16:00-24:00"", ""late""], [""Sa"", """"], [""Su 12:00-23:00"", ""late""]], ""We"": [[""16:00-24:00"", ""late""], [""Sa"", """"], [""Su 12:00-23:00"", ""late""]], ""Th"": [[""16:00-24:00"", ""late""], [""Sa"", """"], [""Su 12:00-23:00"", ""late""]], ""Fr"": [[""16:00-24:00"", ""late""], [""Sa"", """"], [""Su 12:00-23:00"", ""late""]]}",Pankow,13158,V4630,11003003
Hallesches Haus,cafe,coffee_shop,"Tempelhofer Ufer 1, 10961",52.4972613,13.3902445,https://hallescheshaus.com/,,Mo-Fr 10:00-19:00; Sa 10:00-18:00; Su 10:00-17:00,,no,Kreuzberg,"{""Mo"": [[""10:00"", ""19:00""]], ""Tu"": [[""10:00"", ""19:00""]], ""We"": [[""10:00"", ""19:00""]], ""Th"": [[""10:00"", ""19:00""]], ""Fr"": [[""10:00"", ""19:00""]], ""Sa"": [[""10:00"", ""18:00""]], ""Su"": [[""10:00"", ""17:00""]]}",Friedrichshain-Kreuzberg,10961,V4631,11002002
LAP COFFEE,cafe,,"Falckensteinstraße 5, 10997 Berlin",52.4995235,13.443153,,,,,no,Kreuzberg,,Friedrichshain-Kreuzberg,10997,V4632,11002002
Reisfreude,restaurant,italian,"Brückenstraße 1c, 10179 Berlin",52.5117808,13.4170403,,,"Mo 11:30-17:00; Tu-Th 11:00-17:00,18:00-21:00; Fr 11:00-15:00",,,Mitte,"{""Mo"": [[""11:30"", ""17:00""]], ""Fr"": [[""11:00"", ""15:00""]]}",Mitte,10179,V4633,11001001
Xin Chào,restaurant,vietnamese,"Xin Chào, Pestalozzistraße, Charlottenburg, Charlottenburg-Wilmersdorf, Berlin, 10627, Deutschland",52.5078022,13.3056669,,,"Mo-Sa 10:00-21:00; Su,PH 11:00-19:00",,no,Charlottenburg,"{""Mo"": [[""10:00"", ""21:00""]], ""Tu"": [[""10:00"", ""21:00""]], ""We"": [[""10:00"", ""21:00""]], ""Th"": [[""10:00"", ""21:00""]], ""Fr"": [[""10:00"", ""21:00""]], ""Sa"": [[""10:00"", ""21:00""]], ""Su"": [[""11:00"", ""19:00""]], ""PH"": [[""11:00"", ""19:00""]]}",Charlottenburg-Wilmersdorf,10627,V4634,11004004
Tasty,restaurant,italian;pizza;pasta,"Rungestraße 14, 10179 Berlin",52.5122335,13.4183148,https://tasty-berlin.eatbu.com/,+493054899014,Mo-Fr 11:00-21:00; Su 12:00-21:00,,,Mitte,"{""Mo"": [[""11:00"", ""21:00""]], ""Tu"": [[""11:00"", ""21:00""]], ""We"": [[""11:00"", ""21:00""]], ""Th"": [[""11:00"", ""21:00""]], ""Fr"": [[""11:00"", ""21:00""]], ""Su"": [[""12:00"", ""21:00""]]}",Mitte,10179,V4635,11001001
Coffee Fellows,cafe,coffee_shop,"Danziger Straße 1, 10435 Berlin",52.5411151,13.4127101,,,Mo-Fr 07:00-22:00; Sa-Su 08:00-22:00,yes,limited,Prenzlauer Berg,"{""Mo"": [[""07:00"", ""22:00""]], ""Tu"": [[""07:00"", ""22:00""]], ""We"": [[""07:00"", ""22:00""]], ""Th"": [[""07:00"", ""22:00""]], ""Fr"": [[""07:00"", ""22:00""]], ""Sa"": [[""08:00"", ""22:00""]], ""Su"": [[""08:00"", ""22:00""]]}",Pankow,10435,V4636,11003003
scent,restaurant,regional,"scent, Niederwallstraße, Friedrichswerder, Mitte, Berlin, 10117, Deutschland",52.5116329,13.401428,https://www.cosmo-hotel.de/en/restaurant,,Mo-Fr 12:00-15:00,,,Mitte,"{""Mo"": [[""12:00"", ""15:00""]], ""Tu"": [[""12:00"", ""15:00""]], ""We"": [[""12:00"", ""15:00""]], ""Th"": [[""12:00"", ""15:00""]], ""Fr"": [[""12:00"", ""15:00""]]}",Mitte,10117,V4637,11001001
Thelonious Bar,bar,,"Weserstraße 202, 12047 Berlin",52.487764,13.4309811,,,"Su-Tu 19:00-01:00; We,Th 19:00-02:00; Fr,Sa 20:00-03:00",,,Neukölln,"{""Su"": [[""19:00"", ""01:00""]], ""Mo"": [[""19:00"", ""01:00""]], ""Tu"": [[""19:00"", ""01:00""]], ""We"": [[""19:00"", ""02:00""]], ""Fr"": [[""20:00"", ""03:00""]], ""Sa"": [[""20:00"", ""03:00""]]}",Neukölln,12047,V4638,11008008
Simply,cafe,american,"Pasteurstraße 2, 10407 Berlin",52.5342481,13.4315383,https://simplyinberlin.com/,,"We-Su 09:00-15:00; Mo,Tu off",,yes,Prenzlauer Berg,"{""We"": [[""09:00"", ""15:00""]], ""Th"": [[""09:00"", ""15:00""]], ""Fr"": [[""09:00"", ""15:00""]], ""Sa"": [[""09:00"", ""15:00""]], ""Su"": [[""09:00"", ""15:00""]]}",Pankow,10407,V4639,11003003
Cafe Schneiderei,cafe,,"Kuglerstraße 31, 10439 Berlin",52.5521855,13.4193768,,,"Sa,Su 10:00-18:00; Mo,Tu off; We-Fr 09:00-18:00",,yes,Prenzlauer Berg,"{""Sa"": [[""10:00"", ""18:00""]], ""Su"": [[""10:00"", ""18:00""]], ""We"": [[""09:00"", ""18:00""]], ""Th"": [[""09:00"", ""18:00""]], ""Fr"": [[""09:00"", ""18:00""]]}",Pankow,10439,V4640,11003003
MIGO,restaurant,moroccan,"Mainzer Straße 41, 12053 Berlin",52.4809764,13.427949,,,"PH,Mo-Su 17:00-18:00+",,,Neukölln,"{""PH"": [[""17:00-18:00"", ""late""]], ""Mo"": [[""17:00-18:00"", ""late""]], ""Tu"": [[""17:00-18:00"", ""late""]], ""We"": [[""17:00-18:00"", ""late""]], ""Th"": [[""17:00-18:00"", ""late""]], ""Fr"": [[""17:00-18:00"", ""late""]], ""Sa"": [[""17:00-18:00"", ""late""]], ""Su"": [[""17:00-18:00"", ""late""]]}",Neukölln,12053,V4641,11008008
Adiyaman Çiğköftecisi,restaurant,,"Herrfurthstraße 32, 12049 Berlin",52.4773252,13.4251237,https://berlin-cigkoefte.de,,"Mo-Fr 11:00-21:30; Sa,Su 12:00-22:30",,,Neukölln,"{""Mo"": [[""11:00"", ""21:30""]], ""Tu"": [[""11:00"", ""21:30""]], ""We"": [[""11:00"", ""21:30""]], ""Th"": [[""11:00"", ""21:30""]], ""Fr"": [[""11:00"", ""21:30""]], ""Sa"": [[""12:00"", ""22:30""]], ""Su"": [[""12:00"", ""22:30""]]}",Neukölln,12049,V4642,11008008
Touline 92 Orient Fresh Food,restaurant,arab,"Kienitzer Straße 92, 12049 Berlin",52.4761432,13.4262315,,,,,,Neukölln,,Neukölln,12049,V4643,11008008
Sigiriya,restaurant,sri_lankan,"Grünberger Straße 66, 10245 Berlin",52.5114358,13.457973,http://www.restaurant-sigiriya.de/,+493029044208,"Th,Su 12:00-23:00; Fr,Sa 12:00-23:30; Mo-We 17:00-23:00",,yes,Friedrichshain,"{""Su"": [[""12:00"", ""23:00""]], ""Fr"": [[""12:00"", ""23:30""]], ""Sa"": [[""12:00"", ""23:30""]], ""Mo"": [[""17:00"", ""23:00""]], ""Tu"": [[""17:00"", ""23:00""]], ""We"": [[""17:00"", ""23:00""]]}",Friedrichshain-Kreuzberg,10245,V4644,11002002
Kaffefreunde,cafe,mediterranean;coffee_shop,"Bänschstraße 73, 10247 Berlin",52.5178016,13.46852,,,We-Su 09:00-18:00,,no,Friedrichshain,"{""We"": [[""09:00"", ""18:00""]], ""Th"": [[""09:00"", ""18:00""]], ""Fr"": [[""09:00"", ""18:00""]], ""Sa"": [[""09:00"", ""18:00""]], ""Su"": [[""09:00"", ""18:00""]]}",Friedrichshain-Kreuzberg,10247,V4645,11002002
Fes Turkish BBQ,restaurant,turkish,"Hasenheide 58,  Berlin",52.4892148,13.408692,,,17:00-23:00,,yes,Kreuzberg,"{""Mo"": [[""17:00"", ""23:00""]], ""Tu"": [[""17:00"", ""23:00""]], ""We"": [[""17:00"", ""23:00""]], ""Th"": [[""17:00"", ""23:00""]], ""Fr"": [[""17:00"", ""23:00""]], ""Sa"": [[""17:00"", ""23:00""]], ""Su"": [[""17:00"", ""23:00""]]}",Friedrichshain-Kreuzberg,,V4646,11002002
Doyum Restaurant,restaurant,turkish,"Admiralstraße 36,  Berlin",52.4981664,13.4174272,,,07:00-24:00,,yes,Kreuzberg,"{""Mo"": [[""07:00"", ""00:00""]], ""Tu"": [[""07:00"", ""00:00""]], ""We"": [[""07:00"", ""00:00""]], ""Th"": [[""07:00"", ""00:00""]], ""Fr"": [[""07:00"", ""00:00""]], ""Sa"": [[""07:00"", ""00:00""]], ""Su"": [[""07:00"", ""00:00""]]}",Friedrichshain-Kreuzberg,,V4647,11002002
Barachel Café,cafe,,"Barachel Café, Piazza, Mitte, Berlin, 10117, Deutschland",52.5104727,13.3809076,,,,,yes,Mitte,,Mitte,10117,V4648,11001001
Pharaos,bar,,"Prinzenallee 86, 13357 Berlin",52.5532505,13.3818478,,,"Su-Th 12:00-01:00, Fr-Sa 12:00-02:00 || Tu-Th,Su 16:00-23:00, Fr-Sa 16:00-01:00 open ""Maxat Lounge""",,,Gesundbrunnen,"{""Su"": [[""16:00"", ""23:00""], [""Fr"", ""Sa 16:00-01:00 open \""maxat lounge\""""]]}",Mitte,13357,V4649,11001001
Ristorante Verona,restaurant,italian,"Ristorante Verona, Märkisches Ufer, Friedrichswerder, Mitte, Berlin, 10179, Deutschland",52.5127103,13.4083696,,,Mo-Su 11:30-22:00,,limited,Mitte,"{""Mo"": [[""11:30"", ""22:00""]], ""Tu"": [[""11:30"", ""22:00""]], ""We"": [[""11:30"", ""22:00""]], ""Th"": [[""11:30"", ""22:00""]], ""Fr"": [[""11:30"", ""22:00""]], ""Sa"": [[""11:30"", ""22:00""]], ""Su"": [[""11:30"", ""22:00""]]}",Mitte,10179,V4650,11001001
Takumi Nine,restaurant,japanese;ramen,"Pappelallee 19, 10437 Berlin",52.5437926,13.4158054,,,"Mo-Fr 12:00-14:30, 17:00-21:30; Sa-Su 12:30-21:30",,,Prenzlauer Berg,"{""Mo"": [[""12:00"", ""14:30""], [""17:00"", ""21:30""]], ""Tu"": [[""12:00"", ""14:30""], [""17:00"", ""21:30""]], ""We"": [[""12:00"", ""14:30""], [""17:00"", ""21:30""]], ""Th"": [[""12:00"", ""14:30""], [""17:00"", ""21:30""]], ""Fr"": [[""12:00"", ""14:30""], [""17:00"", ""21:30""]], ""Sa"": [[""12:30"", ""21:30""]], ""Su"": [[""12:30"", ""21:30""]]}",Pankow,10437,V4651,11003003
Pastarium,restaurant,italian,Willibald-Alexis-Straße 27,52.4875674,13.3913664,,,Tu-Fr 12:00-00:00; Sa 15:00-00:00,,yes,Kreuzberg,"{""Tu"": [[""12:00"", ""00:00""]], ""We"": [[""12:00"", ""00:00""]], ""Th"": [[""12:00"", ""00:00""]], ""Fr"": [[""12:00"", ""00:00""]], ""Sa"": [[""15:00"", ""00:00""]]}",Friedrichshain-Kreuzberg,,V4652,11002002
Cafe Babylon,cafe,,"Schönwalder Straße 84, 13585 Berlin",52.5484269,13.2005567,,,,,limited,Spandau,,Spandau,13585,V4653,11005005
Barcelona,restaurant,tapas,"Friedrichstraße 211, 10969 Berlin",52.506304,13.3903978,http://www.barcelona.berlin,,Mo-Su 11:30-24:00; Dec 24-27 closed; PH unknown,,limited,Kreuzberg,"{""Mo"": [[""11:30"", ""00:00""]], ""Tu"": [[""11:30"", ""00:00""]], ""We"": [[""11:30"", ""00:00""]], ""Th"": [[""11:30"", ""00:00""]], ""Fr"": [[""11:30"", ""00:00""]], ""Sa"": [[""11:30"", ""00:00""]], ""Su"": [[""11:30"", ""00:00""]]}",Friedrichshain-Kreuzberg,10969,V4654,11002002
Café Gold,bar,,"Altenbraker Straße 19, 12053 Berlin",52.4702842,13.4325411,,,,,no,Neukölln,,Neukölln,12053,V4655,11008008
Zum Starken August,bar,,"Schönhauser Allee 56, 10437 Berlin",52.5436763,13.4127672,,,Mo-Su 17:00+,,limited,Prenzlauer Berg,"{""Mo"": [[""17:00"", ""late""]], ""Tu"": [[""17:00"", ""late""]], ""We"": [[""17:00"", ""late""]], ""Th"": [[""17:00"", ""late""]], ""Fr"": [[""17:00"", ""late""]], ""Sa"": [[""17:00"", ""late""]], ""Su"": [[""17:00"", ""late""]]}",Pankow,10437,V4656,11003003
Mira Frühstücksparadies,restaurant,turkish,"Hermannstraße 156, 12051 Berlin",52.4665732,13.4321264,https://www.hmmmira.de/,,Mo-Th 07:00-16:00; Fr-Su 07:00-17:00,,no,Neukölln,"{""Fr"": [[""07:00"", ""17:00""]], ""Sa"": [[""07:00"", ""17:00""]], ""Su"": [[""07:00"", ""17:00""]]}",Neukölln,12051,V4657,11008008
Château,bar,,"Château, Scharnweberstraße, Reinickendorf, Berlin, 13405, Deutschland",52.5645291,13.3269619,,,,,,Reinickendorf,,Reinickendorf,13405,V4658,11012012
Kali Café Berlin,cafe,spanish,"Görlitzer Straße 38, 10997",52.4958226,13.4432288,http://bulbulberlin.com/,,Tu-Su 14:00-20:00,,no,Kreuzberg,"{""Tu"": [[""14:00"", ""20:00""]], ""We"": [[""14:00"", ""20:00""]], ""Th"": [[""14:00"", ""20:00""]], ""Fr"": [[""14:00"", ""20:00""]], ""Sa"": [[""14:00"", ""20:00""]], ""Su"": [[""14:00"", ""20:00""]]}",Friedrichshain-Kreuzberg,10997,V4659,11002002
A Casa,restaurant,pizza,"A Casa, Kaiser-Wilhelm-Straße, Komponistenviertel, Lankwitz, Steglitz-Zehlendorf, Berlin, Teltow, 12247, Deutschland",52.4341016,13.3415945,https://pizzeriaacasa.de/,,,,,Lankwitz,,Steglitz-Zehlendorf,12247,V4660,11006006
Miss Coconut,cafe,,"Pappelallee 86, 10437 Berlin",52.542161,13.4132554,,,Mo-Su 12:00-20:00,yes,yes,Prenzlauer Berg,"{""Mo"": [[""12:00"", ""20:00""]], ""Tu"": [[""12:00"", ""20:00""]], ""We"": [[""12:00"", ""20:00""]], ""Th"": [[""12:00"", ""20:00""]], ""Fr"": [[""12:00"", ""20:00""]], ""Sa"": [[""12:00"", ""20:00""]], ""Su"": [[""12:00"", ""20:00""]]}",Pankow,10437,V4661,11003003
Naranj,cafe,,"Gärtnerstraße 27, 10245 Berlin",52.509657,13.4601239,,,Mo-Su 09:00-23:00,,limited,Friedrichshain,"{""Mo"": [[""09:00"", ""23:00""]], ""Tu"": [[""09:00"", ""23:00""]], ""We"": [[""09:00"", ""23:00""]], ""Th"": [[""09:00"", ""23:00""]], ""Fr"": [[""09:00"", ""23:00""]], ""Sa"": [[""09:00"", ""23:00""]], ""Su"": [[""09:00"", ""23:00""]]}",Friedrichshain-Kreuzberg,10245,V4662,11002002
Taftan,restaurant,indian,"Beusselstraße 77, 10553 Berlin",52.5272582,13.3283536,,,Mo-Th 09:00-22:00; Fr-Su 09:00-23:00,,limited,Moabit,"{""Fr"": [[""09:00"", ""23:00""]], ""Sa"": [[""09:00"", ""23:00""]], ""Su"": [[""09:00"", ""23:00""]]}",Mitte,10553,V4663,11001001
Lei's Küche,restaurant,chinese,"Seestraße 41, 13353 Berlin",52.5496636,13.3512456,,,Mo-Su 12:00-00:00,yes,no,Wedding,"{""Mo"": [[""12:00"", ""00:00""]], ""Tu"": [[""12:00"", ""00:00""]], ""We"": [[""12:00"", ""00:00""]], ""Th"": [[""12:00"", ""00:00""]], ""Fr"": [[""12:00"", ""00:00""]], ""Sa"": [[""12:00"", ""00:00""]], ""Su"": [[""12:00"", ""00:00""]]}",Mitte,13353,V4664,11001001
Tônis,restaurant,vietnamese,"Huttenstraße 68, 10553 Berlin",52.527418,13.3268279,,,Mo-Fr 11:00-21:30; Sa 12:00-21:30,,limited,Moabit,"{""Mo"": [[""11:00"", ""21:30""]], ""Tu"": [[""11:00"", ""21:30""]], ""We"": [[""11:00"", ""21:30""]], ""Th"": [[""11:00"", ""21:30""]], ""Fr"": [[""11:00"", ""21:30""]], ""Sa"": [[""12:00"", ""21:30""]]}",Mitte,10553,V4665,11001001
De Noantri,restaurant,italian;pizza,"Kiefholzstraße 1, 12435 Berlin",52.4934086,13.4454081,,,Mo-Su 12:00-22:00,,yes,Alt-Treptow,"{""Mo"": [[""12:00"", ""22:00""]], ""Tu"": [[""12:00"", ""22:00""]], ""We"": [[""12:00"", ""22:00""]], ""Th"": [[""12:00"", ""22:00""]], ""Fr"": [[""12:00"", ""22:00""]], ""Sa"": [[""12:00"", ""22:00""]], ""Su"": [[""12:00"", ""22:00""]]}",Treptow-Köpenick,12435,V4666,11009009
Spontan,cafe,coffee_shop,"Gotzkowskystraße 29, 10555 Berlin",52.5250312,13.3302489,http://spontan.coffee/,+493041953732,Mo-Fr 08:00-18:00; Sa 11:00-18:00,,yes,Moabit,"{""Mo"": [[""08:00"", ""18:00""]], ""Tu"": [[""08:00"", ""18:00""]], ""We"": [[""08:00"", ""18:00""]], ""Th"": [[""08:00"", ""18:00""]], ""Fr"": [[""08:00"", ""18:00""]], ""Sa"": [[""11:00"", ""18:00""]]}",Mitte,10555,V4667,11001001
Ristorante Al Dente Nuovo,restaurant,italian,"Mahlsdorfer Straße 69, 12555 Berlin",52.469256,13.5876478,https://ristorante-aldente-nuovo.de/,+493056700051,Tu-Su 12:00-23:00,yes,,Köpenick,"{""Tu"": [[""12:00"", ""23:00""]], ""We"": [[""12:00"", ""23:00""]], ""Th"": [[""12:00"", ""23:00""]], ""Fr"": [[""12:00"", ""23:00""]], ""Sa"": [[""12:00"", ""23:00""]], ""Su"": [[""12:00"", ""23:00""]]}",Treptow-Köpenick,12555,V4668,11009009
Eicheneck,restaurant,,"Mahlsdorfer Straße 68, 12555 Berlin",52.4695468,13.5880287,,+49306571169,"We-Su 12:00-14:30,17:00-22:00",,,Köpenick,"{""We"": [[""12:00"", ""14:30""], [""17:00"", ""22:00""]], ""Th"": [[""12:00"", ""14:30""], [""17:00"", ""22:00""]], ""Fr"": [[""12:00"", ""14:30""], [""17:00"", ""22:00""]], ""Sa"": [[""12:00"", ""14:30""], [""17:00"", ""22:00""]], ""Su"": [[""12:00"", ""14:30""], [""17:00"", ""22:00""]]}",Treptow-Köpenick,12555,V4669,11009009
