area_id,locality,neighborhood,year,crime_type_german,crime_type_english,category,total_number_cases,frequency_100k,population_base,severity_weight
102006.0,Hellersdorf Süd,Mitte,2019,Kieztaten,Neighborhood Crimes,Public Order,457.0,1841.0,,2.0
102006.0,Hellersdorf Süd,Mitte,2019,Sach-beschädigung -insgesamt-,Property Damage Total,Property Crime,263.0,1060.0,,1.5
102006.0,Hellersdorf Süd,Mitte,2019,Wohnraum- einbruch,Residential Burglary,Property Crime,7.0,28.0,,3.5
102006.0,Hellersdorf Süd,Mitte,2019,Raub,Robbery,Violent Crime,15.0,60.0,,4.0
102006.0,Hellersdorf Süd,Mitte,2019,Gefährl. und schwere Körper-verletzung,Serious Assault,Violent Crime,44.0,177.0,,4.5
102006.0,Hellersdorf Süd,Mitte,2019,"Straßenraub, Handtaschen-raub",Street Robbery,Violent Crime,9.0,36.0,,4.5
102006.0,Hellersdorf Süd,Mitte,2019,Diebstahl -insgesamt-,Theft Total,Property Crime,545.0,2196.0,,2.0
102006.0,Hellersdorf Süd,Mitte,2019,Diebstahl an/aus Kfz,Theft from Vehicles,Property Crime,53.0,214.0,,2.5
102006.0,Hellersdorf Süd,Mitte,2019,Straftaten -insgesamt-,Total Crimes,Overall,1756.0,7076.0,,1.0
102006.0,Hellersdorf Süd,Mitte,2019,Diebstahl von Kraftwagen,Vehicle Theft,Property Crime,28.0,113.0,,3.0
103007.0,Biesdorf,Mitte,2019,Brand- stiftung,Arson,Property Crime,6.0,22.0,,4.5
103007.0,Biesdorf,Mitte,2019,Branddelikte -insgesamt-,Arson Total,Property Crime,16.0,58.0,,4.0
103007.0,Biesdorf,Mitte,2019,Körper-verletzungen -insgesamt-,Assault Total,Violent Crime,199.0,717.0,,3.5
103007.0,Biesdorf,Mitte,2019,Fahrrad- diebstahl,Bicycle Theft,Property Crime,148.0,534.0,,1.5
103007.0,Biesdorf,Mitte,2019,"Freiheits-beraubung, Nötigung, Bedrohung, Nachstellung",Coercion and Threats,Violent Crime,72.0,260.0,,3.0
103007.0,Biesdorf,Mitte,2019,Rauschgift-delikte,Drug Crimes,Drug Offense,32.0,115.0,,2.5
103007.0,Biesdorf,Mitte,2019,Sach-beschädigung durch Graffiti,Graffiti Vandalism,Property Crime,25.0,90.0,,1.0
103007.0,Biesdorf,Mitte,2019,Kieztaten,Neighborhood Crimes,Public Order,386.0,1392.0,,2.0
103007.0,Biesdorf,Mitte,2019,Sach-beschädigung -insgesamt-,Property Damage Total,Property Crime,179.0,645.0,,1.5
103007.0,Biesdorf,Mitte,2019,Wohnraum- einbruch,Residential Burglary,Property Crime,76.0,274.0,,3.5
103007.0,Biesdorf,Mitte,2019,Raub,Robbery,Violent Crime,17.0,61.0,,4.0
103007.0,Biesdorf,Mitte,2019,Gefährl. und schwere Körper-verletzung,Serious Assault,Violent Crime,36.0,130.0,,4.5
103007.0,Biesdorf,Mitte,2019,"Straßenraub, Handtaschen-raub",Street Robbery,Violent Crime,9.0,32.0,,4.5
103007.0,Biesdorf,Mitte,2019,Diebstahl -insgesamt-,Theft Total,Property Crime,997.0,3594.0,,2.0
103007.0,Biesdorf,Mitte,2019,Diebstahl an/aus Kfz,Theft from Vehicles,Property Crime,144.0,519.0,,2.5
103007.0,Biesdorf,Mitte,2019,Straftaten -insgesamt-,Total Crimes,Overall,2168.0,7816.0,,1.0
103007.0,Biesdorf,Mitte,2019,Diebstahl von Kraftwagen,Vehicle Theft,Property Crime,42.0,151.0,,3.0
104008.0,Kaulsdorf,Mitte,2019,Brand- stiftung,Arson,Property Crime,7.0,36.0,,4.5
104008.0,Kaulsdorf,Mitte,2019,Branddelikte -insgesamt-,Arson Total,Property Crime,14.0,72.0,,4.0
104008.0,Kaulsdorf,Mitte,2019,Körper-verletzungen -insgesamt-,Assault Total,Violent Crime,112.0,578.0,,3.5
104008.0,Kaulsdorf,Mitte,2019,Fahrrad- diebstahl,Bicycle Theft,Property Crime,97.0,500.0,,1.5
104008.0,Kaulsdorf,Mitte,2019,"Freiheits-beraubung, Nötigung, Bedrohung, Nachstellung",Coercion and Threats,Violent Crime,37.0,191.0,,3.0
104008.0,Kaulsdorf,Mitte,2019,Rauschgift-delikte,Drug Crimes,Drug Offense,18.0,93.0,,2.5
104008.0,Kaulsdorf,Mitte,2019,Sach-beschädigung durch Graffiti,Graffiti Vandalism,Property Crime,16.0,83.0,,1.0
104008.0,Kaulsdorf,Mitte,2019,Kieztaten,Neighborhood Crimes,Public Order,219.0,1129.0,,2.0
104008.0,Kaulsdorf,Mitte,2019,Sach-beschädigung -insgesamt-,Property Damage Total,Property Crime,134.0,691.0,,1.5
104008.0,Kaulsdorf,Mitte,2019,Wohnraum- einbruch,Residential Burglary,Property Crime,40.0,206.0,,3.5
104008.0,Kaulsdorf,Mitte,2019,Raub,Robbery,Violent Crime,7.0,36.0,,4.0
104008.0,Kaulsdorf,Mitte,2019,Gefährl. und schwere Körper-verletzung,Serious Assault,Violent Crime,21.0,108.0,,4.5
104008.0,Kaulsdorf,Mitte,2019,"Straßenraub, Handtaschen-raub",Street Robbery,Violent Crime,3.0,15.0,,4.5
104008.0,Kaulsdorf,Mitte,2019,Diebstahl -insgesamt-,Theft Total,Property Crime,507.0,2615.0,,2.0
104008.0,Kaulsdorf,Mitte,2019,Diebstahl an/aus Kfz,Theft from Vehicles,Property Crime,79.0,407.0,,2.5
104008.0,Kaulsdorf,Mitte,2019,Straftaten -insgesamt-,Total Crimes,Overall,1232.0,6353.0,,1.0
104008.0,Kaulsdorf,Mitte,2019,Diebstahl von Kraftwagen,Vehicle Theft,Property Crime,23.0,119.0,,3.0
104009.0,Mahlsdorf,Mitte,2019,Brand- stiftung,Arson,Property Crime,4.0,14.0,,4.5
104009.0,Mahlsdorf,Mitte,2019,Branddelikte -insgesamt-,Arson Total,Property Crime,9.0,31.0,,4.0
104009.0,Mahlsdorf,Mitte,2019,Körper-verletzungen -insgesamt-,Assault Total,Violent Crime,85.0,291.0,,3.5
104009.0,Mahlsdorf,Mitte,2019,Fahrrad- diebstahl,Bicycle Theft,Property Crime,78.0,267.0,,1.5
104009.0,Mahlsdorf,Mitte,2019,"Freiheits-beraubung, Nötigung, Bedrohung, Nachstellung",Coercion and Threats,Violent Crime,39.0,133.0,,3.0
104009.0,Mahlsdorf,Mitte,2019,Rauschgift-delikte,Drug Crimes,Drug Offense,29.0,99.0,,2.5
104009.0,Mahlsdorf,Mitte,2019,Sach-beschädigung durch Graffiti,Graffiti Vandalism,Property Crime,56.0,191.0,,1.0
104009.0,Mahlsdorf,Mitte,2019,Kieztaten,Neighborhood Crimes,Public Order,194.0,663.0,,2.0
104009.0,Mahlsdorf,Mitte,2019,Sach-beschädigung -insgesamt-,Property Damage Total,Property Crime,189.0,646.0,,1.5
104009.0,Mahlsdorf,Mitte,2019,Wohnraum- einbruch,Residential Burglary,Property Crime,85.0,291.0,,3.5
104009.0,Mahlsdorf,Mitte,2019,Raub,Robbery,Violent Crime,2.0,7.0,,4.0
104009.0,Mahlsdorf,Mitte,2019,Gefährl. und schwere Körper-verletzung,Serious Assault,Violent Crime,17.0,58.0,,4.5
104009.0,Mahlsdorf,Mitte,2019,"Straßenraub, Handtaschen-raub",Street Robbery,Violent Crime,2.0,7.0,,4.5
104009.0,Mahlsdorf,Mitte,2019,Diebstahl -insgesamt-,Theft Total,Property Crime,462.0,1579.0,,2.0
104009.0,Mahlsdorf,Mitte,2019,Diebstahl an/aus Kfz,Theft from Vehicles,Property Crime,85.0,291.0,,2.5
104009.0,Mahlsdorf,Mitte,2019,Straftaten -insgesamt-,Total Crimes,Overall,1276.0,4361.0,,1.0
104009.0,Mahlsdorf,Mitte,2019,Diebstahl von Kraftwagen,Vehicle Theft,Property Crime,36.0,123.0,,3.0
110000.0,Lichtenberg,Mitte,2019,Brand- stiftung,Arson,Property Crime,89.0,31.0,,4.5
110000.0,Lichtenberg,Mitte,2019,Branddelikte -insgesamt-,Arson Total,Property Crime,202.0,69.0,,4.0
110000.0,Lichtenberg,Mitte,2019,Körper-verletzungen -insgesamt-,Assault Total,Violent Crime,3043.0,1044.0,,3.5
110000.0,Lichtenberg,Mitte,2019,Fahrrad- diebstahl,Bicycle Theft,Property Crime,1651.0,566.0,,1.5
110000.0,Lichtenberg,Mitte,2019,"Freiheits-beraubung, Nötigung, Bedrohung, Nachstellung",Coercion and Threats,Violent Crime,950.0,326.0,,3.0
110000.0,Lichtenberg,Mitte,2019,Rauschgift-delikte,Drug Crimes,Drug Offense,534.0,183.0,,2.5
110000.0,Lichtenberg,Mitte,2019,Sach-beschädigung durch Graffiti,Graffiti Vandalism,Property Crime,514.0,176.0,,1.0
110000.0,Lichtenberg,Mitte,2019,Kieztaten,Neighborhood Crimes,Public Order,6882.0,2361.0,,2.0
110000.0,Lichtenberg,Mitte,2019,Sach-beschädigung -insgesamt-,Property Damage Total,Property Crime,2986.0,1025.0,,1.5
110000.0,Lichtenberg,Mitte,2019,Wohnraum- einbruch,Residential Burglary,Property Crime,379.0,130.0,,3.5
110000.0,Lichtenberg,Mitte,2019,Raub,Robbery,Violent Crime,260.0,89.0,,4.0
110000.0,Lichtenberg,Mitte,2019,Gefährl. und schwere Körper-verletzung,Serious Assault,Violent Crime,675.0,232.0,,4.5
110000.0,Lichtenberg,Mitte,2019,"Straßenraub, Handtaschen-raub",Street Robbery,Violent Crime,168.0,58.0,,4.5
110000.0,Lichtenberg,Mitte,2019,Diebstahl -insgesamt-,Theft Total,Property Crime,11637.0,3993.0,,2.0
110000.0,Lichtenberg,Mitte,2019,Diebstahl an/aus Kfz,Theft from Vehicles,Property Crime,1631.0,560.0,,2.5
110000.0,Lichtenberg,Mitte,2019,Straftaten -insgesamt-,Total Crimes,Overall,27485.0,9430.0,,1.0
110000.0,Lichtenberg,Mitte,2019,Diebstahl von Kraftwagen,Vehicle Theft,Property Crime,638.0,219.0,,3.0
111001.0,Malchow,Mitte,2019,Brand- stiftung,Arson,Property Crime,0.0,0.0,,4.5
111001.0,Malchow,Mitte,2019,Branddelikte -insgesamt-,Arson Total,Property Crime,5.0,101.0,,4.0
111001.0,Malchow,Mitte,2019,Körper-verletzungen -insgesamt-,Assault Total,Violent Crime,22.0,444.0,,3.5
111001.0,Malchow,Mitte,2019,Fahrrad- diebstahl,Bicycle Theft,Property Crime,10.0,202.0,,1.5
111001.0,Malchow,Mitte,2019,"Freiheits-beraubung, Nötigung, Bedrohung, Nachstellung",Coercion and Threats,Violent Crime,5.0,101.0,,3.0
111001.0,Malchow,Mitte,2019,Rauschgift-delikte,Drug Crimes,Drug Offense,6.0,121.0,,2.5
111001.0,Malchow,Mitte,2019,Sach-beschädigung durch Graffiti,Graffiti Vandalism,Property Crime,6.0,121.0,,1.0
111001.0,Malchow,Mitte,2019,Kieztaten,Neighborhood Crimes,Public Order,38.0,766.0,,2.0
111001.0,Malchow,Mitte,2019,Sach-beschädigung -insgesamt-,Property Damage Total,Property Crime,32.0,645.0,,1.5
111001.0,Malchow,Mitte,2019,Wohnraum- einbruch,Residential Burglary,Property Crime,14.0,282.0,,3.5
111001.0,Malchow,Mitte,2019,Raub,Robbery,Violent Crime,1.0,20.0,,4.0
111001.0,Malchow,Mitte,2019,Gefährl. und schwere Körper-verletzung,Serious Assault,Violent Crime,5.0,101.0,,4.5
111001.0,Malchow,Mitte,2019,"Straßenraub, Handtaschen-raub",Street Robbery,Violent Crime,0.0,0.0,,4.5
111001.0,Malchow,Mitte,2019,Diebstahl -insgesamt-,Theft Total,Property Crime,102.0,2057.0,,2.0
111001.0,Malchow,Mitte,2019,Diebstahl an/aus Kfz,Theft from Vehicles,Property Crime,12.0,242.0,,2.5
111001.0,Malchow,Mitte,2019,Straftaten -insgesamt-,Total Crimes,Overall,275.0,5547.0,,1.0
111001.0,Malchow,Mitte,2019,Diebstahl von Kraftwagen,Vehicle Theft,Property Crime,1.0,20.0,,3.0
111002.0,Neu-Hohenschönhausen Nord,Mitte,2019,Brand- stiftung,Arson,Property Crime,11.0,37.0,,4.5
111002.0,Neu-Hohenschönhausen Nord,Mitte,2019,Branddelikte -insgesamt-,Arson Total,Property Crime,28.0,95.0,,4.0
111002.0,Neu-Hohenschönhausen Nord,Mitte,2019,Körper-verletzungen -insgesamt-,Assault Total,Violent Crime,345.0,1173.0,,3.5
111002.0,Neu-Hohenschönhausen Nord,Mitte,2019,Fahrrad- diebstahl,Bicycle Theft,Property Crime,53.0,180.0,,1.5
111002.0,Neu-Hohenschönhausen Nord,Mitte,2019,"Freiheits-beraubung, Nötigung, Bedrohung, Nachstellung",Coercion and Threats,Violent Crime,105.0,357.0,,3.0
111002.0,Neu-Hohenschönhausen Nord,Mitte,2019,Rauschgift-delikte,Drug Crimes,Drug Offense,67.0,228.0,,2.5
111002.0,Neu-Hohenschönhausen Nord,Mitte,2019,Sach-beschädigung durch Graffiti,Graffiti Vandalism,Property Crime,24.0,82.0,,1.0
111002.0,Neu-Hohenschönhausen Nord,Mitte,2019,Kieztaten,Neighborhood Crimes,Public Order,632.0,2148.0,,2.0
111002.0,Neu-Hohenschönhausen Nord,Mitte,2019,Sach-beschädigung -insgesamt-,Property Damage Total,Property Crime,251.0,853.0,,1.5
111002.0,Neu-Hohenschönhausen Nord,Mitte,2019,Wohnraum- einbruch,Residential Burglary,Property Crime,17.0,58.0,,3.5
111002.0,Neu-Hohenschönhausen Nord,Mitte,2019,Raub,Robbery,Violent Crime,11.0,37.0,,4.0
111002.0,Neu-Hohenschönhausen Nord,Mitte,2019,Gefährl. und schwere Körper-verletzung,Serious Assault,Violent Crime,62.0,211.0,,4.5
111002.0,Neu-Hohenschönhausen Nord,Mitte,2019,"Straßenraub, Handtaschen-raub",Street Robbery,Violent Crime,6.0,20.0,,4.5
111002.0,Neu-Hohenschönhausen Nord,Mitte,2019,Diebstahl -insgesamt-,Theft Total,Property Crime,537.0,1825.0,,2.0
111002.0,Neu-Hohenschönhausen Nord,Mitte,2019,Diebstahl an/aus Kfz,Theft from Vehicles,Property Crime,75.0,255.0,,2.5
111002.0,Neu-Hohenschönhausen Nord,Mitte,2019,Straftaten -insgesamt-,Total Crimes,Overall,1974.0,6710.0,,1.0
111002.0,Neu-Hohenschönhausen Nord,Mitte,2019,Diebstahl von Kraftwagen,Vehicle Theft,Property Crime,52.0,177.0,,3.0
111003.0,Neu-Hohenschönhausen Süd,Mitte,2019,Brand- stiftung,Arson,Property Crime,5.0,18.0,,4.5
111003.0,Neu-Hohenschönhausen Süd,Mitte,2019,Branddelikte -insgesamt-,Arson Total,Property Crime,21.0,77.0,,4.0
111003.0,Neu-Hohenschönhausen Süd,Mitte,2019,Körper-verletzungen -insgesamt-,Assault Total,Violent Crime,321.0,1179.0,,3.5
111003.0,Neu-Hohenschönhausen Süd,Mitte,2019,Fahrrad- diebstahl,Bicycle Theft,Property Crime,88.0,323.0,,1.5
111003.0,Neu-Hohenschönhausen Süd,Mitte,2019,"Freiheits-beraubung, Nötigung, Bedrohung, Nachstellung",Coercion and Threats,Violent Crime,90.0,331.0,,3.0
111003.0,Neu-Hohenschönhausen Süd,Mitte,2019,Rauschgift-delikte,Drug Crimes,Drug Offense,25.0,92.0,,2.5
111003.0,Neu-Hohenschönhausen Süd,Mitte,2019,Sach-beschädigung durch Graffiti,Graffiti Vandalism,Property Crime,17.0,62.0,,1.0
111003.0,Neu-Hohenschönhausen Süd,Mitte,2019,Kieztaten,Neighborhood Crimes,Public Order,699.0,2568.0,,2.0
111003.0,Neu-Hohenschönhausen Süd,Mitte,2019,Sach-beschädigung -insgesamt-,Property Damage Total,Property Crime,255.0,937.0,,1.5
111003.0,Neu-Hohenschönhausen Süd,Mitte,2019,Wohnraum- einbruch,Residential Burglary,Property Crime,22.0,81.0,,3.5
111003.0,Neu-Hohenschönhausen Süd,Mitte,2019,Raub,Robbery,Violent Crime,20.0,73.0,,4.0
111003.0,Neu-Hohenschönhausen Süd,Mitte,2019,Gefährl. und schwere Körper-verletzung,Serious Assault,Violent Crime,76.0,279.0,,4.5
111003.0,Neu-Hohenschönhausen Süd,Mitte,2019,"Straßenraub, Handtaschen-raub",Street Robbery,Violent Crime,15.0,55.0,,4.5
111003.0,Neu-Hohenschönhausen Süd,Mitte,2019,Diebstahl -insgesamt-,Theft Total,Property Crime,825.0,3031.0,,2.0
111003.0,Neu-Hohenschönhausen Süd,Mitte,2019,Diebstahl an/aus Kfz,Theft from Vehicles,Property Crime,144.0,529.0,,2.5
111003.0,Neu-Hohenschönhausen Süd,Mitte,2019,Straftaten -insgesamt-,Total Crimes,Overall,2047.0,7520.0,,1.0
111003.0,Neu-Hohenschönhausen Süd,Mitte,2019,Diebstahl von Kraftwagen,Vehicle Theft,Property Crime,60.0,220.0,,3.0
112004.0,Alt-Hohenschönhausen Nord,Mitte,2019,Brand- stiftung,Arson,Property Crime,6.0,37.0,,4.5
112004.0,Alt-Hohenschönhausen Nord,Mitte,2019,Branddelikte -insgesamt-,Arson Total,Property Crime,7.0,43.0,,4.0
112004.0,Alt-Hohenschönhausen Nord,Mitte,2019,Körper-verletzungen -insgesamt-,Assault Total,Violent Crime,191.0,1167.0,,3.5
112004.0,Alt-Hohenschönhausen Nord,Mitte,2019,Fahrrad- diebstahl,Bicycle Theft,Property Crime,61.0,373.0,,1.5
112004.0,Alt-Hohenschönhausen Nord,Mitte,2019,"Freiheits-beraubung, Nötigung, Bedrohung, Nachstellung",Coercion and Threats,Violent Crime,63.0,385.0,,3.0
112004.0,Alt-Hohenschönhausen Nord,Mitte,2019,Rauschgift-delikte,Drug Crimes,Drug Offense,24.0,147.0,,2.5
112004.0,Alt-Hohenschönhausen Nord,Mitte,2019,Sach-beschädigung durch Graffiti,Graffiti Vandalism,Property Crime,13.0,79.0,,1.0
112004.0,Alt-Hohenschönhausen Nord,Mitte,2019,Kieztaten,Neighborhood Crimes,Public Order,460.0,2811.0,,2.0
112004.0,Alt-Hohenschönhausen Nord,Mitte,2019,Sach-beschädigung -insgesamt-,Property Damage Total,Property Crime,171.0,1045.0,,1.5
112004.0,Alt-Hohenschönhausen Nord,Mitte,2019,Wohnraum- einbruch,Residential Burglary,Property Crime,35.0,214.0,,3.5
112004.0,Alt-Hohenschönhausen Nord,Mitte,2019,Raub,Robbery,Violent Crime,16.0,98.0,,4.0
112004.0,Alt-Hohenschönhausen Nord,Mitte,2019,Gefährl. und schwere Körper-verletzung,Serious Assault,Violent Crime,39.0,238.0,,4.5
112004.0,Alt-Hohenschönhausen Nord,Mitte,2019,"Straßenraub, Handtaschen-raub",Street Robbery,Violent Crime,8.0,49.0,,4.5
112004.0,Alt-Hohenschönhausen Nord,Mitte,2019,Diebstahl -insgesamt-,Theft Total,Property Crime,878.0,5365.0,,2.0
112004.0,Alt-Hohenschönhausen Nord,Mitte,2019,Diebstahl an/aus Kfz,Theft from Vehicles,Property Crime,131.0,800.0,,2.5
112004.0,Alt-Hohenschönhausen Nord,Mitte,2019,Straftaten -insgesamt-,Total Crimes,Overall,1772.0,10828.0,,1.0
112004.0,Alt-Hohenschönhausen Nord,Mitte,2019,Diebstahl von Kraftwagen,Vehicle Theft,Property Crime,34.0,208.0,,3.0
112005.0,Alt-Hohenschönhausen Süd,Mitte,2019,Brand- stiftung,Arson,Property Crime,3.0,9.0,,4.5
112005.0,Alt-Hohenschönhausen Süd,Mitte,2019,Branddelikte -insgesamt-,Arson Total,Property Crime,9.0,28.0,,4.0
112005.0,Alt-Hohenschönhausen Süd,Mitte,2019,Körper-verletzungen -insgesamt-,Assault Total,Violent Crime,255.0,785.0,,3.5
112005.0,Alt-Hohenschönhausen Süd,Mitte,2019,Fahrrad- diebstahl,Bicycle Theft,Property Crime,142.0,437.0,,1.5
112005.0,Alt-Hohenschönhausen Süd,Mitte,2019,"Freiheits-beraubung, Nötigung, Bedrohung, Nachstellung",Coercion and Threats,Violent Crime,75.0,231.0,,3.0
112005.0,Alt-Hohenschönhausen Süd,Mitte,2019,Rauschgift-delikte,Drug Crimes,Drug Offense,36.0,111.0,,2.5
112005.0,Alt-Hohenschönhausen Süd,Mitte,2019,Sach-beschädigung durch Graffiti,Graffiti Vandalism,Property Crime,33.0,102.0,,1.0
112005.0,Alt-Hohenschönhausen Süd,Mitte,2019,Kieztaten,Neighborhood Crimes,Public Order,593.0,1825.0,,2.0
112005.0,Alt-Hohenschönhausen Süd,Mitte,2019,Sach-beschädigung -insgesamt-,Property Damage Total,Property Crime,227.0,699.0,,1.5
112005.0,Alt-Hohenschönhausen Süd,Mitte,2019,Wohnraum- einbruch,Residential Burglary,Property Crime,30.0,92.0,,3.5
112005.0,Alt-Hohenschönhausen Süd,Mitte,2019,Raub,Robbery,Violent Crime,18.0,55.0,,4.0
112005.0,Alt-Hohenschönhausen Süd,Mitte,2019,Gefährl. und schwere Körper-verletzung,Serious Assault,Violent Crime,45.0,139.0,,4.5
112005.0,Alt-Hohenschönhausen Süd,Mitte,2019,"Straßenraub, Handtaschen-raub",Street Robbery,Violent Crime,10.0,31.0,,4.5
112005.0,Alt-Hohenschönhausen Süd,Mitte,2019,Diebstahl -insgesamt-,Theft Total,Property Crime,1100.0,3386.0,,2.0
112005.0,Alt-Hohenschönhausen Süd,Mitte,2019,Diebstahl an/aus Kfz,Theft from Vehicles,Property Crime,214.0,659.0,,2.5
112005.0,Alt-Hohenschönhausen Süd,Mitte,2019,Straftaten -insgesamt-,Total Crimes,Overall,2334.0,7185.0,,1.0
112005.0,Alt-Hohenschönhausen Süd,Mitte,2019,Diebstahl von Kraftwagen,Vehicle Theft,Property Crime,84.0,259.0,,3.0
113006.0,Fennpfuhl,Mitte,2019,Brand- stiftung,Arson,Property Crime,9.0,27.0,,4.5
113006.0,Fennpfuhl,Mitte,2019,Branddelikte -insgesamt-,Arson Total,Property Crime,24.0,71.0,,4.0
113006.0,Fennpfuhl,Mitte,2019,Körper-verletzungen -insgesamt-,Assault Total,Violent Crime,311.0,917.0,,3.5
113006.0,Fennpfuhl,Mitte,2019,Fahrrad- diebstahl,Bicycle Theft,Property Crime,132.0,389.0,,1.5
113006.0,Fennpfuhl,Mitte,2019,"Freiheits-beraubung, Nötigung, Bedrohung, Nachstellung",Coercion and Threats,Violent Crime,96.0,283.0,,3.0
113006.0,Fennpfuhl,Mitte,2019,Rauschgift-delikte,Drug Crimes,Drug Offense,45.0,133.0,,2.5
113006.0,Fennpfuhl,Mitte,2019,Sach-beschädigung durch Graffiti,Graffiti Vandalism,Property Crime,57.0,168.0,,1.0
113006.0,Fennpfuhl,Mitte,2019,Kieztaten,Neighborhood Crimes,Public Order,677.0,1997.0,,2.0
113006.0,Fennpfuhl,Mitte,2019,Sach-beschädigung -insgesamt-,Property Damage Total,Property Crime,348.0,1026.0,,1.5
113006.0,Fennpfuhl,Mitte,2019,Wohnraum- einbruch,Residential Burglary,Property Crime,45.0,133.0,,3.5
113006.0,Fennpfuhl,Mitte,2019,Raub,Robbery,Violent Crime,21.0,62.0,,4.0
113006.0,Fennpfuhl,Mitte,2019,Gefährl. und schwere Körper-verletzung,Serious Assault,Violent Crime,57.0,168.0,,4.5
113006.0,Fennpfuhl,Mitte,2019,"Straßenraub, Handtaschen-raub",Street Robbery,Violent Crime,10.0,29.0,,4.5
113006.0,Fennpfuhl,Mitte,2019,Diebstahl -insgesamt-,Theft Total,Property Crime,1024.0,3020.0,,2.0
113006.0,Fennpfuhl,Mitte,2019,Diebstahl an/aus Kfz,Theft from Vehicles,Property Crime,172.0,507.0,,2.5
113006.0,Fennpfuhl,Mitte,2019,Straftaten -insgesamt-,Total Crimes,Overall,2668.0,7868.0,,1.0
113006.0,Fennpfuhl,Mitte,2019,Diebstahl von Kraftwagen,Vehicle Theft,Property Crime,59.0,174.0,,3.0
113007.0,Alt-Lichtenberg,Mitte,2019,Brand- stiftung,Arson,Property Crime,21.0,67.0,,4.5
113007.0,Alt-Lichtenberg,Mitte,2019,Branddelikte -insgesamt-,Arson Total,Property Crime,38.0,122.0,,4.0
113007.0,Alt-Lichtenberg,Mitte,2019,Körper-verletzungen -insgesamt-,Assault Total,Violent Crime,498.0,1595.0,,3.5
113007.0,Alt-Lichtenberg,Mitte,2019,Fahrrad- diebstahl,Bicycle Theft,Property Crime,209.0,669.0,,1.5
113007.0,Alt-Lichtenberg,Mitte,2019,"Freiheits-beraubung, Nötigung, Bedrohung, Nachstellung",Coercion and Threats,Violent Crime,138.0,442.0,,3.0
113007.0,Alt-Lichtenberg,Mitte,2019,Rauschgift-delikte,Drug Crimes,Drug Offense,96.0,307.0,,2.5
113007.0,Alt-Lichtenberg,Mitte,2019,Sach-beschädigung durch Graffiti,Graffiti Vandalism,Property Crime,87.0,279.0,,1.0
113007.0,Alt-Lichtenberg,Mitte,2019,Kieztaten,Neighborhood Crimes,Public Order,1029.0,3295.0,,2.0
113007.0,Alt-Lichtenberg,Mitte,2019,Sach-beschädigung -insgesamt-,Property Damage Total,Property Crime,425.0,1361.0,,1.5
113007.0,Alt-Lichtenberg,Mitte,2019,Wohnraum- einbruch,Residential Burglary,Property Crime,32.0,102.0,,3.5
113007.0,Alt-Lichtenberg,Mitte,2019,Raub,Robbery,Violent Crime,66.0,211.0,,4.0
113007.0,Alt-Lichtenberg,Mitte,2019,Gefährl. und schwere Körper-verletzung,Serious Assault,Violent Crime,111.0,355.0,,4.5
113007.0,Alt-Lichtenberg,Mitte,2019,"Straßenraub, Handtaschen-raub",Street Robbery,Violent Crime,47.0,151.0,,4.5
113007.0,Alt-Lichtenberg,Mitte,2019,Diebstahl -insgesamt-,Theft Total,Property Crime,2056.0,6584.0,,2.0
113007.0,Alt-Lichtenberg,Mitte,2019,Diebstahl an/aus Kfz,Theft from Vehicles,Property Crime,246.0,788.0,,2.5
113007.0,Alt-Lichtenberg,Mitte,2019,Straftaten -insgesamt-,Total Crimes,Overall,4656.0,14911.0,,1.0
113007.0,Alt-Lichtenberg,Mitte,2019,Diebstahl von Kraftwagen,Vehicle Theft,Property Crime,93.0,298.0,,3.0
113008.0,Frankfurter Allee Süd,Mitte,2019,Brand- stiftung,Arson,Property Crime,6.0,59.0,,4.5
113008.0,Frankfurter Allee Süd,Mitte,2019,Branddelikte -insgesamt-,Arson Total,Property Crime,10.0,99.0,,4.0
113008.0,Frankfurter Allee Süd,Mitte,2019,Körper-verletzungen -insgesamt-,Assault Total,Violent Crime,159.0,1575.0,,3.5
113008.0,Frankfurter Allee Süd,Mitte,2019,Fahrrad- diebstahl,Bicycle Theft,Property Crime,91.0,901.0,,1.5
113008.0,Frankfurter Allee Süd,Mitte,2019,"Freiheits-beraubung, Nötigung, Bedrohung, Nachstellung",Coercion and Threats,Violent Crime,36.0,357.0,,3.0
113008.0,Frankfurter Allee Süd,Mitte,2019,Rauschgift-delikte,Drug Crimes,Drug Offense,88.0,872.0,,2.5
113008.0,Frankfurter Allee Süd,Mitte,2019,Sach-beschädigung durch Graffiti,Graffiti Vandalism,Property Crime,44.0,436.0,,1.0
113008.0,Frankfurter Allee Süd,Mitte,2019,Kieztaten,Neighborhood Crimes,Public Order,290.0,2872.0,,2.0
