immo_id,title,address,zip_code,latitude,longitude,contact_name,kitchen,balcony,garden,cellar,private,rooms,sqm,rent,extra_costs,media_count,url,neighborhood,district
immowelt_ultimate_24_00508,Geräumige 2-Zimmer-Studio in Berlin-Prenzlauer Berg,Oranienstraße 244,10405,52.448232,13.360013,,0,1,0,0,1,2.0,68,1629.465103,42.39,13,https://www.immowelt.de/expose/berlin-prenzlauer-berg-508,Steglitz,Steglitz
immowelt_ultimate_24_00509,"Elegante 1,5-Zimmer-Wohnung in Berlin-Dahlem",Müllerstraße 124,14195,52.547716,13.499585,,1,0,1,0,1,1.5,49,2644.01563,,18,https://www.immowelt.de/expose/berlin-dahlem-509,Alt-Hohenschönhausen,Alt-Hohenschönhausen
immowelt_ultimate_24_00510,"Freundliche 2,5-Zimmer-Penthouse in Berlin-Pankow",Schloßstraße 103,13158,52.565894,13.631003,,1,0,1,0,1,2.5,91,1444.757174,380.88,27,https://www.immowelt.de/expose/berlin-pankow-510,,Märkisch-Oderland
immowelt_ultimate_24_00511,Großzügige 1-Zimmer-Wohnung mit Terrasse in Berlin-Moabit,Steglitzer Damm 142,10553,52.435366,13.27276,,0,0,0,1,1,1.0,20,916.2057977,48.6,35,https://www.immowelt.de/expose/berlin-moabit-511,Zehlendorf,Zehlendorf
immowelt_ultimate_24_00512,"Lichtdurchflutete 5,5-Zimmer-Zwischenetage in Berlin-Wedding",Helmholtzplatz 107,13347,52.614295,13.191743,Müller & Partner Immobilien,1,1,0,0,1,5.5,161,4512.105907,263.0,34,https://www.immowelt.de/expose/berlin-wedding-512,,Oberhavel
immowelt_ultimate_24_00513,"Zentrale 6,5-Zimmer-Wohnung mit Garten in Berlin-Wedding",Badstraße 131,13349,52.662785,13.423624,City Living Berlin,0,0,0,1,0,6.5,144,3435.699176,105.68,34,https://www.immowelt.de/expose/berlin-wedding-513,,Barnim
immowelt_ultimate_24_00514,Gepflegte 7-Zimmer-Wohnung mit Terrasse in Berlin-Kreuzberg,Schloßstraße 108,10963,52.463047,13.691728,,1,1,0,0,0,7.0,156,8021.045685,188.11,13,https://www.immowelt.de/expose/berlin-kreuzberg-514,,Oder-Spree
immowelt_ultimate_24_00515,"Stilvolle 6,5-Zimmer-Hochparterre in Berlin-Spandau",Danziger Straße 244,13597,52.62983,13.471141,Müller & Partner Immobilien,0,1,1,0,1,6.5,146,2477.794229,60.39,16,https://www.immowelt.de/expose/berlin-spandau-515,Buch IV,Buch
immowelt_ultimate_24_00516,Gepflegte 2-Zimmer-Wohnung mit Terrasse in Berlin-Hellersdorf,Müllerstraße 214,12623,52.532514,13.274127,Hausverwaltung Berlin,1,0,0,0,1,2.0,35,300.0,396.36,9,https://www.immowelt.de/expose/berlin-hellersdorf-516,Siemensstadt,Spandau
immowelt_ultimate_25_00529,Sanierte 4-Zimmer-Studio in Berlin-Marzahn,Steglitzer Damm 17,12689,52.554687,13.662251,,1,1,1,0,0,4.0,114,2158.023573,,6,https://www.immowelt.de/expose/berlin-marzahn-529,,Märkisch-Oderland
immowelt_ultimate_25_00530,Sanierte 3-Zimmer-Apartment in Berlin-Neukölln,Schloßstraße 219,12043,52.648469,13.233304,,1,1,1,0,1,3.0,93,2144.532661,,26,https://www.immowelt.de/expose/berlin-neukölln-530,,Oberhavel
immowelt_ultimate_25_00531,Attraktive 5-Zimmer-Galeriewohnung in Berlin-Zehlendorf,Schloßstraße 159,14109,52.523142,13.437346,Steglitz Properties,1,1,1,0,1,5.0,124,2349.082999,,15,https://www.immowelt.de/expose/berlin-zehlendorf-531,Barnimkiez,Friedrichshain
immowelt_ultimate_25_00532,Charmante 5-Zimmer-Galeriewohnung in Berlin-Charlottenburg,Helmholtzplatz 263,10623,52.657802,13.150281,Berliner Immobilien Service,0,1,0,0,0,5.0,125,2411.375506,247.15,29,https://www.immowelt.de/expose/berlin-charlottenburg-532,Bötzow,Bötzow
immowelt_ultimate_25_00533,Bezugsfreie 7-Zimmer-Gartenwohnung in Berlin-Tempelhof,Friedrichstraße 240,12109,52.319471,13.67552,Hauptstadt Immobilien,1,1,0,0,1,7.0,122,2781.484851,,12,https://www.immowelt.de/expose/berlin-tempelhof-533,Niederlehme,Niederlehme
immowelt_ultimate_25_00534,"Top-moderne 1,5-Zimmer-Maisonette in Berlin-Marzahn",Yorckstraße 256,12683,52.640667,13.592377,Hauptstadt Immobilien,0,0,0,0,1,1.5,64,1246.712627,358.02,27,https://www.immowelt.de/expose/berlin-marzahn-534,,Barnim
immowelt_ultimate_25_00535,"Zentrale 3,5-Zimmer-Wohnung in Berlin-Schöneberg",Chausseestraße 171,10783,52.637144,13.243858,,1,1,0,0,1,3.5,117,1649.050741,,29,https://www.immowelt.de/expose/berlin-schöneberg-535,,Oberhavel
immowelt_ultimate_25_00536,"Freundliche 4,5-Zimmer-Galeriewohnung in Berlin-Lichtenberg",Warschauer Straße 169,10369,52.399791,13.600165,Neukölln Properties,0,1,1,0,0,4.5,112,2037.970571,,17,https://www.immowelt.de/expose/berlin-lichtenberg-536,Grünau,Grünau
immowelt_ultimate_25_00537,Hochwertige 5-Zimmer-Dachgeschoss in Berlin-Tegel,Reinickendorfer Straße 207,13507,52.518812,13.485192,,1,1,0,1,1,5.0,95,2694.908225,,6,https://www.immowelt.de/expose/berlin-tegel-537,Lichtenberg,Lichtenberg
immowelt_ultimate_25_00538,Großzügige 1-Zimmer-Hochparterre in Berlin-Hellersdorf,Mehringdamm 214,12621,52.367384,13.357704,Neukölln Properties,0,0,0,0,1,1.0,33,1090.600028,195.36,12,https://www.immowelt.de/expose/berlin-hellersdorf-538,,Teltow-Fläming
immowelt_ultimate_25_00539,"Komplett renovierte 1,5-Zimmer-Zwischenetage in Berlin-Kreuzberg",Brunnenstraße 264,10963,52.445408,13.66761,Berliner Immobilien Service,1,1,0,0,0,1.5,71,3317.113001,211.24,23,https://www.immowelt.de/expose/berlin-kreuzberg-539,Rahnsdorf,Rahnsdorf
immowelt_ultimate_25_00540,Komplett renovierte 5-Zimmer-Wohnung mit Terrasse in Berlin-Neukölln,Clayallee 108,12055,52.485382,13.53045,Friedrichshain Properties,0,1,0,0,0,5.0,106,2280.805439,,6,https://www.immowelt.de/expose/berlin-neukölln-540,Rheinisches Viertel,Karlshorst
immowelt_ultimate_25_00541,Komplett renovierte 3-Zimmer-Galeriewohnung in Berlin-Moabit,Gneisenaustraße 146,10551,52.475324,13.482424,Charlottenburg Estates,1,0,0,1,0,3.0,79,755.1485768,155.29,19,https://www.immowelt.de/expose/berlin-moabit-541,Plänterwald,Plänterwald
immowelt_ultimate_26_00564,"Gepflegte 2,5-Zimmer-Wohnung in Berlin-Neukölln",Königin-Luise-Straße 247,12047,52.630801,13.716756,,0,1,0,0,0,2.5,75,1036.078182,352.32,30,https://www.immowelt.de/expose/berlin-neukölln-564,,Barnim
immowelt_ultimate_26_00565,Ruhige 1-Zimmer-Etagenwohnung in Berlin-Wedding,Thielallee 23,13357,52.491444,13.459844,,0,1,1,0,0,1.0,33,712.5283575,246.91,17,https://www.immowelt.de/expose/berlin-wedding-565,Alt-Treptow,Alt-Treptow
immowelt_ultimate_26_00566,"Freundliche 2,5-Zimmer-Etagenwohnung in Berlin-Steglitz",Thielallee 215,12161,52.391721,13.572658,,1,0,1,1,1,2.5,90,1555.901304,291.33,23,https://www.immowelt.de/expose/berlin-steglitz-566,Bohnsdorf,Bohnsdorf
immowelt_ultimate_26_00567,"Lichtdurchflutete 4,5-Zimmer-Neubau in Berlin-Friedrichshain",Prenzlauer Allee 72,10249,52.495542,13.601001,,1,1,0,1,1,4.5,102,4445.83889,,23,https://www.immowelt.de/expose/berlin-friedrichshain-567,Mahlsdorf,Mahlsdorf
immowelt_ultimate_26_00568,Gemütliche 1-Zimmer-Penthouse in Berlin-Moabit,Spandauer Damm 64,10551,52.58454,13.271178,City Living Berlin,1,1,1,0,1,1.0,25,867.886157,195.07,6,https://www.immowelt.de/expose/berlin-moabit-568,Tegel,Tegel
immowelt_ultimate_26_00569,Sanierte 7-Zimmer-Neubau in Berlin-Dahlem,Helmholtzplatz 183,14195,52.590069,13.470681,,1,1,1,0,0,7.0,200,2532.566402,202.11,12,https://www.immowelt.de/expose/berlin-dahlem-569,Blankenburg,Blankenburg
immowelt_ultimate_26_00570,Lichtdurchflutete 1-Zimmer-Souterrainwohnung in Berlin-Spandau,Reinickendorfer Straße 92,13599,52.407443,13.693188,Urban Living Berlin,0,0,0,0,0,1.0,44,925.2307166,30.54,35,https://www.immowelt.de/expose/berlin-spandau-570,Müggelheim,Müggelheim
immowelt_ultimate_27_00592,Designer 4-Zimmer-Gartenwohnung in Berlin-Moabit,Wilmersdorfer Straße 47,10559,52.506495,13.394338,Urban Living Berlin,1,1,1,0,0,4.0,82,1231.039165,295.63,34,https://www.immowelt.de/expose/berlin-moabit-592,Kreuzberg,Kreuzberg
immowelt_ultimate_27_00593,"Gemütliche 6,5-Zimmer-Wohnung mit Garten in Berlin-Neukölln",Warschauer Straße 201,12051,52.630157,13.147835,Spree Properties,0,1,0,0,0,6.5,187,3633.792664,,10,https://www.immowelt.de/expose/berlin-neukölln-593,Schönwalde-Dorf,Schönwalde-Dorf
immowelt_ultimate_27_00594,"Exklusive 2,5-Zimmer-Loft in Berlin-Zehlendorf",Winterfeldtplatz 16,14169,52.628437,13.437472,City Living Berlin,0,1,0,0,0,2.5,64,2237.836773,226.28,12,https://www.immowelt.de/expose/berlin-zehlendorf-594,Französisch Buchholz,Französisch Buchholz
immowelt_ultimate_27_00595,Designer 6-Zimmer-Gartenwohnung in Berlin-Zehlendorf,Winterfeldtplatz 96,14165,52.308568,13.633154,Charlottenburg Estates,1,0,0,0,0,6.0,189,7760.017183,261.93,7,https://www.immowelt.de/expose/berlin-zehlendorf-595,Königs Wusterhausen,Königs Wusterhausen
immowelt_ultimate_27_00596,"Moderne 6,5-Zimmer-Gartenwohnung in Berlin-Köpenick",Yorckstraße 279,12589,52.508604,13.273104,Urban Living Berlin,1,1,0,1,0,6.5,141,2822.453007,,29,https://www.immowelt.de/expose/berlin-köpenick-596,Westend,Westend
immowelt_ultimate_27_00597,Traumhafte 2-Zimmer-Studio in Berlin-Tempelhof,Unter den Linden 195,12109,52.678516,13.723812,Berlin Living GmbH,0,0,0,0,1,2.0,38,754.6365035,68.44,8,https://www.immowelt.de/expose/berlin-tempelhof-597,,Barnim
immowelt_ultimate_27_00598,"Designer 3,5-Zimmer-Gartenwohnung in Berlin-Zehlendorf",Alexanderplatz 14,14109,52.335577,13.171209,,1,1,0,0,0,3.5,90,2103.693471,276.59,8,https://www.immowelt.de/expose/berlin-zehlendorf-598,,Potsdam-Mittelmark
immowelt_ultimate_28_00625,Erstbezug 5-Zimmer-Turmwohnung in Berlin-Köpenick,Bergmannstraße 108,12557,52.317083,13.238309,Prenzlauer Berg Living,0,0,0,0,1,5.0,122,1046.000385,233.95,16,https://www.immowelt.de/expose/berlin-köpenick-625,Struveshof,Struveshof
immowelt_ultimate_28_00626,"Stilvolle 2,5-Zimmer-Apartment in Berlin-Wilmersdorf",Winterfeldtplatz 119,10719,52.616331,13.739048,Urban Living Berlin,1,1,1,0,1,2.5,63,2727.951177,,28,https://www.immowelt.de/expose/berlin-wilmersdorf-626,,Barnim
immowelt_ultimate_28_00627,"Luxuriöse 3,5-Zimmer-Loft in Berlin-Marzahn",Spandauer Damm 66,12681,52.421822,13.233146,,0,0,0,1,1,3.5,84,923.602547,126.0,24,https://www.immowelt.de/expose/berlin-marzahn-627,Zehlendorf,Zehlendorf
immowelt_ultimate_28_00628,Repräsentative 5-Zimmer-Galeriewohnung in Berlin-Treptow,Hermannstraße 143,12459,52.526917,13.500383,Berliner Immobilien Service,1,1,1,0,1,5.0,140,1643.831858,266.84,25,https://www.immowelt.de/expose/berlin-treptow-628,Lichtenberg,Lichtenberg
immowelt_ultimate_28_00629,"Helle 3,5-Zimmer-Studio in Berlin-Grunewald",Oranienstraße 191,14193,52.534019,13.753849,,1,0,0,0,0,3.5,121,5537.945287,135.87,21,https://www.immowelt.de/expose/berlin-grunewald-629,Fredersdorf-Nord,Fredersdorf-Nord
immowelt_ultimate_29_00655,Möblierte 5-Zimmer-Erdgeschoss in Berlin-Reinickendorf,Mehringdamm 126,13437,52.50283,13.557618,Wedding Wohnen,0,0,0,1,1,5.0,134,1303.557573,109.42,29,https://www.immowelt.de/expose/berlin-reinickendorf-655,Biesdorf-Süd,Biesdorf
immowelt_ultimate_29_00656,"Ruhige 4,5-Zimmer-Turmwohnung in Berlin-Köpenick",Rosenthaler Straße 218,12589,52.321784,13.273941,,1,1,0,1,1,4.5,98,2274.759708,365.21,32,https://www.immowelt.de/expose/berlin-köpenick-656,Ludwigsfelde,Ludwigsfelde
immowelt_ultimate_29_00683,Moderne 5-Zimmer-Souterrainwohnung in Berlin-Wedding,Karl-Marx-Straße 175,13349,52.597649,13.254418,,1,1,1,0,0,5.0,139,3921.072059,96.42,7,https://www.immowelt.de/expose/berlin-wedding-683,Tegel,Tegel
immowelt_ultimate_29_00684,Helle 4-Zimmer-Dachterrassenwohnung in Berlin-Charlottenburg,Danziger Straße 213,10585,52.56271,13.451846,Hauptstadt Immobilien,1,1,1,0,1,4.0,78,2860.809017,257.3,35,https://www.immowelt.de/expose/berlin-charlottenburg-684,Weißensee,Weißensee
immowelt_ultimate_29_00685,"Kernsanierte 3,5-Zimmer-Wohnung in Berlin-Tegel",Schönhauser Allee 60,13509,52.657631,13.345464,,1,1,0,1,1,3.5,89,1786.12283,282.81,29,https://www.immowelt.de/expose/berlin-tegel-685,,Oberhavel
immowelt_ultimate_29_00686,Gemütliche 6-Zimmer-Altbau in Berlin-Wedding,Residenzstraße 290,13357,52.639826,13.288947,,1,1,0,1,1,6.0,145,2003.757033,118.5,15,https://www.immowelt.de/expose/berlin-wedding-686,Frohnau,Frohnau
immowelt_ultimate_29_00687,Geräumige 1-Zimmer-Erdgeschoss in Berlin-Tegel,Königin-Luise-Straße 5,13507,52.469229,13.548207,,1,0,0,0,1,1.0,39,1273.446429,208.29,30,https://www.immowelt.de/expose/berlin-tegel-687,Oberschöneweide,Oberschöneweide
immowelt_ultimate_30_00714,"Geräumige 2,5-Zimmer-Studio in Berlin-Zehlendorf",Brunnenstraße 53,14109,52.565542,13.232268,,0,0,0,0,1,2.5,72,1466.398875,83.69,24,https://www.immowelt.de/expose/berlin-zehlendorf-714,Tegel,Tegel
immowelt_ultimate_30_00715,"Sanierte 1,5-Zimmer-Wohnung mit Garten in Berlin-Grunewald",Unter den Linden 262,14193,52.662877,13.613505,Berlin Living GmbH,1,1,0,0,0,1.5,66,1682.700024,377.2,5,https://www.immowelt.de/expose/berlin-grunewald-715,Börnicke,Börnicke
immowelt_ultimate_30_00716,Attraktive 7-Zimmer-Dachterrassenwohnung in Berlin-Tegel,Hermannstraße 251,13507,52.334715,13.694033,Friedrichshain Properties,0,0,0,0,1,7.0,198,1363.923558,313.86,12,https://www.immowelt.de/expose/berlin-tegel-716,Wernsdorf,Wernsdorf
immowelt_ultimate_30_00717,Schöne 3-Zimmer-Zwischenetage in Berlin-Mitte,Kurfürstendamm 243,10179,52.560319,13.592054,Metropolitan Properties,0,1,0,0,0,3.0,89,5167.514229,300.37,14,https://www.immowelt.de/expose/berlin-mitte-717,,Barnim
immowelt_ultimate_30_00718,Lichtdurchflutete 6-Zimmer-Dachterrassenwohnung in Berlin-Wedding,Invalidenstraße 282,13353,52.638429,13.673519,Friedrichshain Properties,0,1,0,0,1,6.0,162,2970.803519,385.85,18,https://www.immowelt.de/expose/berlin-wedding-718,,Barnim
immowelt_ultimate_30_00719,"Designer 3,5-Zimmer-Etagenwohnung in Berlin-Reinickendorf",Potsdamer Platz 46,13439,52.564489,13.439598,Premium Wohnen Berlin,0,1,0,0,0,3.5,101,1600.049866,297.94,31,https://www.immowelt.de/expose/berlin-reinickendorf-719,Heinersdorf,Heinersdorf
immowelt_ultimate_30_00720,"Freundliche 6,5-Zimmer-Neubau in Berlin-Zehlendorf",Hackescher Markt 95,14109,52.532085,13.206759,Hauptstadt Immobilien,0,1,1,0,1,6.5,175,6955.575332,,33,https://www.immowelt.de/expose/berlin-zehlendorf-720,Spandau,Spandau
immowelt_ultimate_30_00721,"Erstbezug 2,5-Zimmer-Wohnung in Berlin-Hellersdorf",Residenzstraße 43,12629,52.640252,13.767551,Charlottenburg Estates,1,0,0,0,0,2.5,64,772.8504474,263.06,30,https://www.immowelt.de/expose/berlin-hellersdorf-721,,Barnim
immowelt_ultimate_30_00722,"Top-moderne 4,5-Zimmer-Turmwohnung in Berlin-Friedrichshain",Hackescher Markt 216,10249,52.309767,13.522312,Müller & Partner Immobilien,0,1,0,1,1,4.5,119,6592.639174,124.51,13,https://www.immowelt.de/expose/berlin-friedrichshain-722,,Dahme-Spreewald
immowelt_ultimate_31_00743,Teilmöblierte 6-Zimmer-Etagenwohnung in Berlin-Zehlendorf,Spandauer Damm 235,14163,52.362179,13.631068,Steglitz Properties,0,1,0,0,0,6.0,198,4557.155299,43.31,33,https://www.immowelt.de/expose/berlin-zehlendorf-743,,Dahme-Spreewald
immowelt_ultimate_31_00744,"Traumhafte 2,5-Zimmer-Souterrainwohnung in Berlin-Friedrichshain",Brunnenstraße 38,10245,52.328365,13.792385,Berliner Immobilien Service,1,1,0,1,1,2.5,79,1430.521766,288.03,13,https://www.immowelt.de/expose/berlin-friedrichshain-744,Hartmannsdorf,Hartmannsdorf
immowelt_ultimate_31_00745,"Gemütliche 2,5-Zimmer-Wohnung in Berlin-Frohnau",Heerstraße 105,13465,52.631405,13.169443,,0,0,0,0,0,2.5,59,975.6012327,177.53,13,https://www.immowelt.de/expose/berlin-frohnau-745,Bötzow,Bötzow
immowelt_ultimate_31_00746,"Erstbezug 3,5-Zimmer-Neubau in Berlin-Spandau",Yorckstraße 94,13597,52.53607,13.570456,Hauptstadt Immobilien,1,1,0,0,1,3.5,92,2250.986318,189.24,32,https://www.immowelt.de/expose/berlin-spandau-746,Wohngebiet Landsberger Tor,Marzahn
immowelt_ultimate_31_00747,Hochwertige 1-Zimmer-Wohnung mit Garten in Berlin-Pankow,Kastanienallee 168,13159,52.651789,13.436786,Spree Properties,1,1,0,0,1,1.0,36,986.173099,,22,https://www.immowelt.de/expose/berlin-pankow-747,,Barnim
immowelt_ultimate_31_00748,"Schöne 4,5-Zimmer-Altbau in Berlin-Mitte",Badstraße 163,10115,52.312056,13.539712,Müller & Partner Immobilien,1,1,0,1,1,4.5,105,3625.174573,159.14,14,https://www.immowelt.de/expose/berlin-mitte-748,,Dahme-Spreewald
immowelt_ultimate_31_00749,Designer 6-Zimmer-Studio in Berlin-Wedding,Hackescher Markt 247,13359,52.581174,13.786038,Urban Living Berlin,1,0,0,1,1,6.0,174,4502.294549,,19,https://www.immowelt.de/expose/berlin-wedding-749,,Märkisch-Oderland
immowelt_ultimate_32_00768,Charmante 1-Zimmer-Wohnung in Berlin-Spandau,Chausseestraße 204,13581,52.341286,13.269129,Urban Living Berlin,0,0,1,0,0,1.0,38,969.7054159,279.79,7,https://www.immowelt.de/expose/berlin-spandau-768,Großbeeren,Großbeeren
immowelt_ultimate_32_00769,Designer 5-Zimmer-Penthouse in Berlin-Schöneberg,Kurfürstendamm 276,10779,52.439196,13.271835,Prenzlauer Berg Living,1,1,0,0,1,5.0,97,3201.009743,342.49,28,https://www.immowelt.de/expose/berlin-schöneberg-769,Zehlendorf,Zehlendorf
immowelt_ultimate_32_00770,Erstbezug 1-Zimmer-Dachterrassenwohnung in Berlin-Köpenick,Königin-Luise-Straße 67,12559,52.672924,13.123706,Mitte Immobilien,0,1,0,0,1,1.0,21,300.0,359.35,31,https://www.immowelt.de/expose/berlin-köpenick-770,Marwitz,Marwitz
immowelt_ultimate_32_00771,Sanierte 5-Zimmer-Hochparterre in Berlin-Lichtenberg,Torstraße 132,10317,52.314129,13.216296,,0,0,0,0,0,5.0,101,907.2368651,379.13,24,https://www.immowelt.de/expose/berlin-lichtenberg-771,Struveshof,Struveshof
immowelt_ultimate_32_00772,Möblierte 2-Zimmer-Gartenwohnung in Berlin-Frohnau,Müllerstraße 224,13465,52.570006,13.641704,Hauptstadt Immobilien,0,1,0,1,0,2.0,60,1873.4967,,8,https://www.immowelt.de/expose/berlin-frohnau-772,Mehrow,Mehrow
immowelt_ultimate_32_00773,Zentrale 7-Zimmer-Wohnung mit Garten in Berlin-Reinickendorf,Müllerstraße 297,13405,52.678288,13.714721,Urban Living Berlin,0,0,0,0,1,7.0,136,3462.065243,390.43,12,https://www.immowelt.de/expose/berlin-reinickendorf-773,,Barnim
immowelt_ultimate_32_00774,Stilvolle 3-Zimmer-Altbau in Berlin-Prenzlauer Berg,Landsberger Allee 94,10439,52.670409,13.174913,,0,1,0,0,0,3.0,61,2078.995324,278.74,18,https://www.immowelt.de/expose/berlin-prenzlauer-berg-774,Marwitz,Marwitz
immowelt_ultimate_32_00775,"Lichtdurchflutete 2,5-Zimmer-Erdgeschoss in Berlin-Schöneberg",Torstraße 77,10789,52.491896,13.390762,,0,1,0,0,0,2.5,86,1933.977592,242.88,8,https://www.immowelt.de/expose/berlin-schöneberg-775,Kreuzberg,Kreuzberg
immowelt_ultimate_32_00776,Top-moderne 7-Zimmer-Dachterrassenwohnung in Berlin-Wilmersdorf,Schloßstraße 262,10707,52.50618,13.561703,,1,1,0,1,1,7.0,175,8483.176859,394.49,12,https://www.immowelt.de/expose/berlin-wilmersdorf-776,Biesdorf,Biesdorf
immowelt_ultimate_32_00777,"Hochwertige 3,5-Zimmer-Wohnung mit Balkon in Berlin-Treptow",Wilmersdorfer Straße 93,12439,52.394214,13.516077,,0,0,0,1,1,3.5,118,1491.309358,235.26,12,https://www.immowelt.de/expose/berlin-treptow-777,Schönefeld,Schönefeld
immowelt_ultimate_32_00778,Ruhige 5-Zimmer-Zwischenetage in Berlin-Zehlendorf,Kollwitzplatz 154,14167,52.396965,13.749271,,1,1,0,0,1,5.0,96,2166.431083,83.08,21,https://www.immowelt.de/expose/berlin-zehlendorf-778,,Oder-Spree
immowelt_ultimate_32_00779,"Attraktive 4,5-Zimmer-Wohnung mit Terrasse in Berlin-Pankow",Kastanienallee 44,13187,52.416327,13.583604,,1,0,0,0,0,4.5,119,3500.971988,90.36,15,https://www.immowelt.de/expose/berlin-pankow-779,Grünau,Grünau
immowelt_ultimate_32_00780,Bezugsfreie 2-Zimmer-Turmwohnung in Berlin-Tegel,Leipziger Straße 222,13509,52.679737,13.386689,,1,1,0,0,1,2.0,43,463.8053274,,17,https://www.immowelt.de/expose/berlin-tegel-780,,Oberhavel
immowelt_ultimate_32_00781,Elegante 1-Zimmer-Apartment in Berlin-Charlottenburg,Savignyplatz 178,10627,52.314553,13.351419,,0,0,1,0,1,1.0,24,1177.445383,,35,https://www.immowelt.de/expose/berlin-charlottenburg-781,,Teltow-Fläming
immowelt_ultimate_32_00782,Zentrale 1-Zimmer-Neubau in Berlin-Grunewald,Landsberger Allee 82,14193,52.415247,13.465314,,1,1,1,0,1,1.0,33,2215.168341,,30,https://www.immowelt.de/expose/berlin-grunewald-782,,Dahme-Spreewald
immowelt_ultimate_35_00792,Möblierte 6-Zimmer-Neubau in Berlin-Tempelhof,Oranienstraße 40,12109,52.645414,13.781274,Neukölln Properties,1,0,0,0,0,6.0,155,1562.076823,,34,https://www.immowelt.de/expose/berlin-tempelhof-792,,Barnim
immowelt_ultimate_35_00793,Attraktive 7-Zimmer-Etagenwohnung in Berlin-Wilmersdorf,Sonnenallee 96,10717,52.595179,13.48147,Urban Living Berlin,0,1,1,0,1,7.0,154,1927.651442,,19,https://www.immowelt.de/expose/berlin-wilmersdorf-793,Stadtrandsiedlung Malchow,Stadtrandsiedlung Malchow
immowelt_ultimate_35_00794,Bezugsfreie 6-Zimmer-Neubau in Berlin-Neukölln,Königin-Luise-Straße 104,12059,52.653039,13.681703,Metropolitan Properties,1,0,0,0,1,6.0,200,1316.790435,149.49,24,https://www.immowelt.de/expose/berlin-neukölln-794,,Barnim
immowelt_ultimate_35_00795,Lichtdurchflutete 1-Zimmer-Souterrainwohnung in Berlin-Pankow,Sonnenallee 111,13129,52.55374,13.718712,Metropolitan Properties,0,1,0,0,1,1.0,24,720.3339189,,10,https://www.immowelt.de/expose/berlin-pankow-795,Friedrichslust,Friedrichslust
immowelt_ultimate_35_00796,"Elegante 5,5-Zimmer-Wohnung mit Balkon in Berlin-Frohnau",Leipziger Straße 292,13465,52.484807,13.753895,,1,1,0,0,1,5.5,122,2029.166455,341.2,22,https://www.immowelt.de/expose/berlin-frohnau-796,,Märkisch-Oderland
immowelt_ultimate_35_00797,"Helle 3,5-Zimmer-Gartenwohnung in Berlin-Moabit",Kollwitzplatz 8,10553,52.423569,13.297776,Müller & Partner Immobilien,0,1,0,0,0,3.5,90,2346.598448,191.57,16,https://www.immowelt.de/expose/berlin-moabit-797,Schweizer Viertel,Lichterfelde
immowelt_ultimate_35_00798,"Sanierte 4,5-Zimmer-Neubau in Berlin-Dahlem",Spandauer Damm 288,14195,52.610909,13.483306,,1,1,0,0,0,4.5,118,1805.928794,179.05,7,https://www.immowelt.de/expose/berlin-dahlem-798,Karow,Karow
immowelt_ultimate_35_00799,"Ruhige 5,5-Zimmer-Wohnung mit Balkon in Berlin-Köpenick",Badstraße 200,12557,52.644952,13.562829,Kreuzberg Wohnen,1,1,0,1,1,5.5,182,3975.972213,394.38,32,https://www.immowelt.de/expose/berlin-köpenick-799,Zepernick,Zepernick
immowelt_ultimate_35_00800,Geräumige 4-Zimmer-Wohnung mit Garten in Berlin-Hellersdorf,Kantstraße 261,12627,52.332103,13.565669,Premium Wohnen Berlin,1,1,0,1,0,4.0,123,1254.702209,37.59,29,https://www.immowelt.de/expose/berlin-hellersdorf-800,,Dahme-Spreewald
