school_id,school_name,school_type_de,ownership_en,school_category_de,neighborhood,quarter,postal_code,street,street_number,telephone_number,fax_number,email,website,school_year,school_category_en,students_total,students_f,students_m,teachers_total,teachers_f,teachers_m,startchancen_flag
07Y06,Askanisches Gymnasium,Gymnasium,Public,Gymnasium,Tempelhof-Schöneberg,Tempelhof,12103,Kaiserin-Augusta-Straße,19,+49 30 902772679,+49 30 902772695,sekretariat@askanisches-gymnasium.de,http://www.askanisches-gymnasium.de,2024/25,Academic Secondary School,741,395,346,57,29,28,FALSE
07Y07,Eckener-Gymnasium,Gymnasium,Public,Gymnasium,Tempelhof-Schöneberg,Mariendorf,12105,Kaiserstraße,17,+49 30 902777448,+49 30 902777450,info@eckener-gymnasium.de,http://www.eckener-gymnasium.de,2024/25,Academic Secondary School,740,366,374,59,35,24,FALSE
07Y08,Ulrich-von-Hutten-Gymnasium,Gymnasium,Public,Gymnasium,Tempelhof-Schöneberg,Lichtenrade,12307,Rehagener Straße,35,+49 30 902778244,+49 30 902778240,uvh@uvh-online.de,https://www.ulrich-von-hutten-gymnasium.de,2024/25,Academic Secondary School,839,441,398,69,36,33,FALSE
07Y09,Georg-Büchner-Gymnasium,Gymnasium,Public,Gymnasium,Tempelhof-Schöneberg,Lichtenrade,12305,Lichtenrader Damm,224,+49 30 902778208,+49 30 902778261,sekretariat@gbgonline.de,http://www.gbgonline.de,2024/25,Academic Secondary School,580,317,263,50,26,24,FALSE
08A10,VHS Neukölln - Otto-Suhr / Tannenhofschule,Volkshochschule,Public,Andere Schule,Neukölln,Neukölln,12049,Mahlower Straße,23,+49 30 6921782,+49 30 69506189,sekretariat@zbw-neukoelln.schule.berlin.de,https://zbw-neukoelln.de,2024/25,Other School,,,,,,,FALSE
08B01,Annedore-Leber-Oberschule,Berufsschule mit sonderpäd. Aufgaben,Public,Berufsschule,Neukölln,Britz,12359,Paster-Behrens-Straße,88,+49 30 66588361,+49 30 66588363,sekr.br@aloberlin.de,https://www.aloberlin.de,2024/25,Vocational School,758,245,513,61,35,26,FALSE
08B02,"Lise-Meitner-Schule (OSZ Chemie, Physik und Biologie)",Oberstufenzentrum,Public,Berufsschule,Neukölln,Gropiusstadt,12351,Lipschitzallee,25,+49 30 6606890,+49 30 66068960,sekretariat@osz-lise-meitner.eu,https://www.osz-lise-meitner.eu,2024/25,Vocational School,1190,510,680,106,61,45,TRUE
08B04,OSZ Informations- und Medizintechnik,Oberstufenzentrum,Public,Berufsschule,Neukölln,Britz,12359,Haarlemer Straße,23,+49 30 225027800,+49 30 225027809,dahms@oszimt.de,https://www.oszimt.de,2024/25,Vocational School,2721,498,2223,123,45,78,TRUE
08B05,Carl-Legien-Schule (Schulbetrieb an 01B04),Kombinierte berufliche Schule,Public,Berufsschule,Mitte,Wedding,13349,Schwyzer Straße,6,+49 30,+49 30,,,2024/25,Vocational School,56,39,17,7,6,1,FALSE
08G01,Rixdorfer Schule (Grundschule),Grundschule,Public,Grundschule,Neukölln,Neukölln,12043,Donaustraße,120,+49 30 6139260,+49 30 61303913,berlin.08G01@t-online.de,https://rixdorfer.schule.de,2024/25,Primary School,362,171,191,41,28,13,TRUE
08G02,Theodor-Storm-Schule (Grundschule),Grundschule,Public,Grundschule,Neukölln,Neukölln,12043,Hobrechtstraße,76,+49 30 60690180,+49 30 61303320,sekretariat@theodor-storm.schule.berlin.de,https://www.theodor-storm-grundschule.de,2024/25,Primary School,184,85,99,25,17,8,TRUE
08G03,Hans-Fallada-Schule (Grundschule),Grundschule,Public,Grundschule,Neukölln,Neukölln,12059,Harzer Straße,73,+49 30 632250670,+49 30 68894345,hans-fallada-schule@gmx.de,https://www.hans-fallada-schule.de,2024/25,Primary School,439,211,228,45,34,11,TRUE
08G05,Elbe-Schule (Grundschule),Grundschule,Public,Grundschule,Neukölln,Neukölln,12045,Elbestraße,11,+49 30 632250880,+49 30 68237067,berlin-08g05@elbeschule.de,http://www.elbeschule.de,2024/25,Primary School,248,110,138,29,19,10,TRUE
08G06,Karl-Weise-Schule (Grundschule),Grundschule,Public,Grundschule,Neukölln,Neukölln,12049,Weisestraße,20,+49 30 634130280,+49 30 6271442,08G06@08G06.schule.berlin.de,https://karl-weise-schule.de,2024/25,Primary School,370,196,174,29,19,10,FALSE
08G07,Hermann-Boddin-Schule (Grundschule),Grundschule,Public,Grundschule,Neukölln,Neukölln,12053,Boddinstraße,55,+49 30 68874410,+49 30 68874421,08G07@08G07.schule.berlin.de,https://boddin-schule.de,2024/25,Primary School,270,130,140,26,18,8,TRUE
08G08,Karlsgarten-Schule (Grundschule),Grundschule,Public,Grundschule,Neukölln,Neukölln,12049,Karlsgartenstraße,7,+49 30 62791420,+49 30 62791442,08G08.schule@karlsgarten.de,http://www.karlsgarten.de,2024/25,Primary School,482,218,264,40,31,9,FALSE
08G09,Regenbogen-Schule (Grundschule),Grundschule,Public,Grundschule,Neukölln,Neukölln,12053,Morusstraße,32,+49 30 6898030,+49 30 6820067,schulleitung@regenbogen.schule.berlin.de,https://regenbogen-grundschule.de,2024/25,Primary School,514,239,275,41,37,4,FALSE
08G11,Schliemann-Grundschule,Grundschule,Public,Grundschule,Neukölln,Rudow,12355,Groß-Ziethener Chaussee,81,+49 30 6636053,+49 30 6632321,sekretariat@schliemann-grundschule.de,http://www.schliemann-grundschule.de,2024/25,Primary School,622,331,291,44,34,10,FALSE
08G12,Peter-Petersen-Schule (Grundschule),Grundschule,Public,Grundschule,Neukölln,Neukölln,12053,Jonasstraße,15,+49 30 6322506821,+49 30 56824824,info@pps-berlin.de,https://www.pps-berlin.de,2024/25,Primary School,296,128,168,24,19,5,FALSE
08G13,Bruno-Taut-Schule (Grundschule),Grundschule,Public,Grundschule,Neukölln,Britz,12359,Bruno-Taut-Ring,9C,+49 30 60972490,+49 30 60972496,Berlin_08G13@versanet.de,https://bruno-taut-schule.de,2024/25,Primary School,535,245,290,41,34,7,FALSE
08G14,Konrad-Agahd-Schule (Grundschule),Grundschule,Public,Grundschule,Neukölln,Neukölln,12053,Thomasstraße,39,+49 30 632250680,+49 30 68237212,schulleitung@schule.agahd.berlin.de,http://www.agahd.net,2024/25,Primary School,254,126,128,23,15,8,TRUE
08G15,Hermann-Sander-Schule (Grundschule),Grundschule,Public,Grundschule,Neukölln,Neukölln,12051,Mariendorfer Weg,69,+49 30 290276350,+49 30 290276370,sekretariat@h-sander.schule.berlin.de,http://www.hermann-sander-schule.de,2024/25,Primary School,577,283,294,42,28,14,TRUE
08G16,Hugo-Heimann-Schule (Grundschule),Grundschule,Public,Grundschule,Neukölln,Gropiusstadt,12353,Hugo-Heimann-Straße,20,+49 30 6679230,+49 30 66792399,sekretariat@hugoheimann.schule.berlin.de,http://www.hugoheimannschule.de,2024/25,Primary School,349,174,175,30,25,5,TRUE
08G17,Richard-Schule (Grundschule),Grundschule,Public,Grundschule,Neukölln,Neukölln,12055,Richardplatz,14,+49 30 290283100,+49 30 290283109,08G17@08G17.schule.berlin.de,http://www.richard-grundschule.de,2024/25,Primary School,568,321,247,47,32,15,FALSE
08G18,Eduard-Mörike-Schule (Grundschule),Grundschule,Public,Grundschule,Neukölln,Neukölln,12059,Stuttgarter Straße,35,+49 30 680856890,+49 30 68895622,schulleitung@ems-neukoelln.de,http://www.ems-neukoelln.de,2024/25,Primary School,302,151,151,28,18,10,TRUE
08G19,Herman-Nohl-Schule (Grundschule),Grundschule,Public,Grundschule,Neukölln,Britz,12347,Hannemannstraße,68,+49 30 62008330,+49 30 62008344,08G19@08G19.schule.berlin.de,https://www.herman-nohl.de,2024/25,Primary School,496,246,250,51,37,14,FALSE
08G20,Sonnen-Schule (Grundschule),Grundschule,Public,Grundschule,Neukölln,Neukölln,12057,Dammweg,228,+49 30 68975090,+49 30 689750999,sekretariat@sonnen.schule.berlin.de,https://sonnen-grundschule.de,2024/25,Primary School,328,165,163,31,19,12,TRUE
08G21,Silberstein-Schule (Grundschule),Grundschule,Public,Grundschule,Neukölln,Neukölln,12051,Silbersteinstraße,42,+49 30 62008922,+49 30 62845765,info@silberstein-schule.de,https://www.silberstein-schule.de,2024/25,Primary School,337,154,183,27,20,7,TRUE
08G22,Schule am Regenweiher (Grundschule),Grundschule,Public,Grundschule,Neukölln,Gropiusstadt,12351,Johannisthaler Chaussee,328,+49 30 6044012,+49 30 66708150,sekretariat@regenweiher.schule.berlin.de,http://www.schule-am-regenweiher.de,2024/25,Primary School,382,202,180,32,30,2,TRUE
08G23,Zürich-Schule (Grundschule),Grundschule,Public,Grundschule,Neukölln,Britz,12347,Wederstraße,49,+49 30 60902970,+49 30 62843958,Sekretariat@zuerich.schule.berlin.de,https://www.zuerich-schule-berlin.de,2024/25,Primary School,380,200,180,36,32,4,FALSE
08G24,Schule am Teltowkanal (Grundschule),Grundschule,Public,Grundschule,Neukölln,Britz,12347,Rungiusstraße,46,+49 30 627397990,+49 30 6255079,08G24@08G24.schule.berlin.de,http://www.schule-am-teltowkanal.de,2024/25,Primary School,379,188,191,37,28,9,TRUE
08G25,Michael-Ende-Schule (Grundschule),Grundschule,Public,Grundschule,Neukölln,Rudow,12355,Neuhofer Straße,41,+49 30 74075580,+49 30 6691810,sekretariat@michael-ende.schule.berlin.de,http://www.michael-ende-schule-berlin.de,2024/25,Primary School,431,230,201,35,32,3,FALSE
08G26,Christoph-Ruden-Schule (Grundschule),Grundschule,Public,Grundschule,Neukölln,Buckow,12349,An den Achterhöfen,13,+49 30 7421014,+49 30 74377997,sekretariat@08G26.schule.berlin.de,https://christoph-ruden-schule.de,2024/25,Primary School,310,154,156,30,24,6,TRUE
08G27,Oskar-Heinroth-Schule (Grundschule),Grundschule,Public,Grundschule,Neukölln,Britz,12359,Rohrdommelweg,1,+49 30 6021042,+49 30 6661822,08G27@08G27.schule.berlin.de,https://oskar-heinroth-schule.de,2024/25,Primary School,651,338,313,51,36,15,FALSE
08G28,Matthias-Claudius-Schule (Grundschule),Grundschule,Public,Grundschule,Neukölln,Rudow,12355,Köpenicker Straße,148,+49 30 60972130,+49 30 6691866,post@mcgs.berlin,http://www.mcgs.berlin,2024/25,Primary School,595,275,320,42,35,7,FALSE
08G29,Wetzlar-Schule (Grundschule),Grundschule,Public,Grundschule,Neukölln,Britz,12351,Tischlerzeile,34,+49 30 6051007,+49 30 66708035,08G29@08G29.schule.berlin.de,https://www.wetzlar-schule.de,2024/25,Primary School,413,212,201,37,31,6,FALSE
08G30,Schule am Sandsteinweg (Grundschule),Grundschule,Public,Grundschule,Neukölln,Buckow,12349,Hornblendeweg,2,+49 30 762860,+49 30 7628622,sekretariat@sams.schule.berlin.de,http://www.sams.gs,2024/25,Primary School,758,383,375,46,38,8,FALSE
08G31,Janusz-Korczak-Schule (Grundschule),Grundschule,Public,Grundschule,Neukölln,Gropiusstadt,12353,Wildhüterweg,5,+49 30 67066630,+49 30 6042068,sekretariat@jkgs.schule.berlin.de,https://jkgs-berlin.de,2024/25,Primary School,326,148,178,29,22,7,FALSE
08G33,Schule am Fliederbusch (Grundschule),Grundschule,Public,Grundschule,Neukölln,Rudow,12357,Kornradenstraße,2,+49 30 60972260,+49 30 60972269,sekretariat@fliederbusch.schule.berlin.de,https://www.schule-am-fliederbusch.de,2024/25,Primary School,375,185,190,37,25,12,TRUE
08G34,Lisa-Tetzner-Schule (Grundschule),Grundschule,Public,Grundschule,Neukölln,Buckow,12353,Hasenhegerweg,12,+49 30 660688701,+49 30 660688814,sekretariat@08G34.schule.berlin.de,http://www.lisa-tetzner.de,2024/25,Primary School,430,203,227,36,27,9,TRUE
08G35,Schule in der Köllnischen Heide (Grundschule),Grundschule,Public,Grundschule,Neukölln,Neukölln,12057,Hänselstraße,6,+49 30 68296013,+49 30 68597355,sekretariat@grundheide.schule.berlin.de,https://www.skh.berlin,2024/25,Primary School,617,318,299,49,37,12,TRUE
08G36,Löwenzahn-Schule (Grundschule),Grundschule,Public,Grundschule,Neukölln,Neukölln,12055,Drorystraße,3,+49 30 68390500,+49 30 683905014,sekretariat@loewenzahn.schule.berlin.de,http://www.loewenzahn-schule.de,2024/25,Primary School,277,138,139,23,14,9,TRUE
08G37,Rose-Oehmichen-Schule (Grundschule),Grundschule,Public,Grundschule,Neukölln,Rudow,12355,Lieselotte-Berger-Straße,65,+49 30 6698810,+49 30 66988129,sekretariat@08g37.schule.berlin.de,http://www.rose-oehmichen-schule-berlin.de,2024/25,Primary School,301,150,151,26,22,4,FALSE
08K01,Walter-Gropius-Schule (Gemeinschaftsschule),Gemeinschaftsschule,Public,Integrierte Sekundarschule,Neukölln,Gropiusstadt,12351,Fritz-Erler-Allee,86,+49 30 6009080,+49 30 60090838,Gemeinschaftsschule@walter-gropius-schule-berlin.de,https://walter-gropius-schule-berlin.de,2024/25,Integrated Secondary School,1050,525,525,113,74,39,TRUE
08K02,Hermann-von-Helmholtz-Schule,Integrierte Sekundarschule,Public,Integrierte Sekundarschule,Neukölln,Gropiusstadt,12353,Wutzkyallee,68,+49 30 6097170,+49 30 60971738,info@hvhschule.de,https://www.hvhschule.de,2024/25,Integrated Secondary School,854,402,452,84,54,30,TRUE
08K03,Otto-Hahn-Schule,Integrierte Sekundarschule,Public,Integrierte Sekundarschule,Neukölln,Britz,12359,Buschkrugallee,63,+49 30 62739790,+49 30 627397955,sekretariat@ohs.berlin,https://ohs.berlin,2024/25,Integrated Secondary School,807,328,479,77,36,41,TRUE
08K04,Heinrich-Mann-Schule,Integrierte Sekundarschule,Public,Integrierte Sekundarschule,Neukölln,Buckow,12353,Gerlinger Straße,22,+49 30 742080,+49 30 74208231,08K04@08K04.schule.berlin.de,https://heinrichmannschule.de,2024/25,Integrated Secondary School,452,186,266,44,25,19,TRUE
08K05,Clay-Schule,Integrierte Sekundarschule,Public,Integrierte Sekundarschule,Neukölln,Rudow,12355,Neudecker Weg,22,+49 30 66004 0,+49 30 66004 200,sekretariat@clay-schule.de,https://www.clay-schule.de,2024/25,Integrated Secondary School,1063,562,501,99,53,46,FALSE
08K06,Fritz-Karsen-Schule (Gemeinschaftsschule),Gemeinschaftsschule,Public,Integrierte Sekundarschule,Neukölln,Britz,12359,Onkel-Bräsig-Straße,76,+49 30 6090010,+49 30 60900115,sekretariat@fritz-karsen.de,https://www.fritz-karsen.de,2024/25,Integrated Secondary School,1219,603,616,121,75,46,FALSE
08K08,Gemeinschaftsschule auf dem Campus Rütli,Gemeinschaftsschule,Public,Integrierte Sekundarschule,Neukölln,Neukölln,12045,Rütlistraße,41,+49 30 600347620,+49 30 61309896,schulleitung@campusruetli.de,http://www.campusruetli.de,2024/25,Integrated Secondary School,966,461,505,118,74,44,FALSE
08K09,Röntgen-Schule,Integrierte Sekundarschule,Public,Integrierte Sekundarschule,Treptow-Köpenick,Alt-Treptow,12435,Wildenbruchstraße,53,+49 30 29027640,+49 30 290276444,08K09@08K09.schule.berlin.de,https://www.roentgen-sekundarschule.de,2024/25,Integrated Secondary School,404,199,205,43,30,13,TRUE
08K10,Zuckmayer-Schule,Integrierte Sekundarschule,Public,Integrierte Sekundarschule,Neukölln,Neukölln,12053,Kopfstraße,55,+49 30 6887475,+49 30 68874770,08K10@08K10.schule.berlin.de,https://zuckmayer-schule.de,2024/25,Integrated Secondary School,409,203,206,43,30,13,TRUE
08K11,Alfred-Nobel-Schule,Integrierte Sekundarschule,Public,Integrierte Sekundarschule,Neukölln,Britz,12347,Britzer Damm,164,+49 30 6064032,+49 30 60081498,sekretariat@nobel.schule.berlin.de,https://alfred-nobel-schule.de,2024/25,Integrated Secondary School,540,234,306,52,31,21,FALSE
08K12,Kepler-Schule,Integrierte Sekundarschule,Public,Integrierte Sekundarschule,Neukölln,Neukölln,12057,Zwillingestraße,21,+49 30 221994400,+49 30 68598008,08K12@08K12.schule.berlin.de,https://kepler-schule.de,2024/25,Integrated Secondary School,374,173,201,45,26,19,TRUE
08K13,Gemeinschaftsschule Campus Efeuweg,Gemeinschaftsschule,Public,Integrierte Sekundarschule,Neukölln,Gropiusstadt,12357,Efeuweg,34,+49 30 6669040,+49 30 66690427,sekretariat@campus-efeuweg.schule.berlin.de,http://www.gemeinschaftsschule.campus-efeuweg.de,2024/25,Integrated Secondary School,761,363,398,71,48,23,TRUE
08P01,Johann-Georg-Elser-Schule (Grundschule),Grundschule,Private,Privatschule,Neukölln,Neukölln,12049,Mahlower Straße,23,+49 30 60975622,+49 30 60975695,neuzeitlich-christlich@t-online.de,http://www.nc-init.de,2024/25,Private School,,,,,,,FALSE
08P02,Katholische Schule Sankt Marien (Grundschule),Grundschule,Private,Privatschule,Neukölln,Gropiusstadt,12353,Hugo-Heimann-Straße,2,+49 30 6052032,+49 30 66707578,Sekretariat@kssm-gs.schulerzbistum.de,http://www.marien-grundschule.de,2024/25,Private School,,,,,,,FALSE
08P03,Evangelische Schule Neukölln (Integrierte Sekundarschule),Integrierte Sekundarschule,Private,Privatschule,Neukölln,Neukölln,12053,Mainzer Straße,47,+49 30 6242027,+49 30 6242028,buero@evangelische-schule-neukoelln.de,https://evangelische-schule-neukoelln.de,2024/25,Private School,,,,,,,FALSE
08P04,Katholische Schule Sankt Marien,Kombinierte allgemein bildende Schule,Private,Privatschule,Neukölln,Neukölln,12043,Donaustraße,58,+49 30 39881620,+49 30 398816230,sekretariat@kssm.schulerzbistum.de,https://marienschule-berlin.de,2024/25,Private School,,,,,,,FALSE
08P08,Cenfila gGmbH,Berufsfachschule,Private,Privatschule,Neukölln,Neukölln,12057,Karl-Marx-Straße,255,+49 30 667767970,+49 30 667767979,info@acenta-berlin.de,https://cenfila.de,2024/25,Private School,,,,,,,FALSE
08P09,MeineSchuleBerlin (Gemeinschaftsschule),Gemeinschaftsschule,Private,Privatschule,Neukölln,Neukölln,12051,Delbrückstraße,18,+49 1735647797,+49 30,meineschuleberlin@gmx.de,http://www.MeineSchuleBerlin.org,2024/25,Private School,,,,,,,FALSE
08P13,b-trend-setting gGmbH,Berufsschule,Private,Privatschule,Neukölln,Neukölln,12055,Lahnstraße,19,+49 30 921 028 980,+49 30,info@b-trend.academy,https://www.b-trend.academy,2024/25,Private School,,,,,,,FALSE
08P15,IB-Berlin-Brandenburg gGmbH - Medizinische Akademie Berlin,Kombinierte berufliche Schule,Private,Privatschule,Neukölln,Neukölln,13347,Neuköllnische Allee,10,+49 30 25292090,+49 30 252920929,sozialberufe-berlin@ib.de,https://www.med-akademie.de,2024/25,Private School,,,,,,,FALSE
08P17,DAA - Deutsche Angestellten-Akademie GmbH,Fachschule,Private,Privatschule,Neukölln,Britz,12349,Buckower Damm,114,+49 30 78902341,+49 30 78902444,info.berlin@daa.de,http://www.daa-berlin.de,2024/25,Private School,,,,,,,FALSE
08S01,Adolf-Reichwein-Schule,"Förderschwerp. ""Lernen""",Public,Schule mit sonderpädagogischem Förderschwerpunkt,Neukölln,Neukölln,12059,Sonnenallee,188,+49 30 63225111,+49 30 63225121,sekretariat@adolf-reichwein.schule.berlin.de,http://www.adolf-reichwein-schule.com,2024/25,Special Needs School,155,61,94,36,24,12,FALSE
08S04,Schule am Zwickauer Damm,"Förderschwerp. ""Lernen""",Public,Schule mit sonderpädagogischem Förderschwerpunkt,Neukölln,Rudow,12353,Zwickauer Damm,17,+49 30 6616079,+49 30 6620906,Schule_am_Zwickauer_Damm1@t-online.de,http://www.schule-am-zwickauer-damm.de,2024/25,Special Needs School,228,88,140,37,21,16,TRUE
08S05,Schule am Hasenhegerweg,"Förderschwerp. ""Lernen""",Public,Schule mit sonderpädagogischem Förderschwerpunkt,Neukölln,Buckow,12353,Hasenhegerweg,12,+49 30 660688702,+49 30 660688816,sekretariat@08S05.schule.berlin.de,http://www.hasenhegerweg.de,2024/25,Special Needs School,103,38,65,29,20,9,TRUE
08S06,Hans-Fallada-Schule,"Förderschwerp. ""Lernen""",Public,Schule mit sonderpädagogischem Förderschwerpunkt,Neukölln,Neukölln,12059,Harzer Straße,73,+49 30 6322506724,+49 30 68894345,hans-fallada-schule@gmx.de,http://www.hans-fallada-schule.de,2024/25,Special Needs School,84,26,58,20,14,6,TRUE
08S07,Schule am Bienwaldring,"Förderschwerp. ""Geistige Entwicklung""",Public,Schule mit sonderpädagogischem Förderschwerpunkt,Neukölln,Buckow,12349,Breitunger Weg,1,+49 30 7430100,+49 30 7005955,08S07@08S07.schule.berlin.de,http://www.schule-am-bienwaldring.de,2024/25,Special Needs School,177,74,103,40,33,7,FALSE
08S08,Schilling-Schule,Übrige Förderschwerpunkte,Public,Schule mit sonderpädagogischem Förderschwerpunkt,Neukölln,Britz,12359,Paster-Behrens-Straße,81,+49 30 6000272,+49 30 6010177,schulleitung@schillingschule.de,http://www.schillingschule.de,2024/25,Special Needs School,275,101,174,71,55,16,FALSE
08S09,Schule an der Windmühle,Übrige Förderschwerpunkte,Public,Schule mit sonderpädagogischem Förderschwerpunkt,Neukölln,Buckow,12349,Buckower Damm,176,+49 30 609724020,+49 30 609724015,08S09@08S09.schule.berlin.de,http://www.schule-an-der-windmuehle.de,2024/25,Special Needs School,51,15,36,15,9,6,FALSE
08Y01,Albrecht-Dürer-Gymnasium,Gymnasium,Public,Gymnasium,Neukölln,Neukölln,12051,Emser Straße,132,+49 30 221994310,+49 30 221994343,08Y01@08Y01.schule.berlin.de,https://albrecht-duerer-gymnasium.de,2024/25,Academic Secondary School,711,347,364,58,37,21,FALSE
08Y02,Albert-Schweitzer-Gymnasium,Gymnasium,Public,Gymnasium,Neukölln,Neukölln,12043,Karl-Marx-Straße,14,+49 30 225009830,+49 30 225009854,sekretariat@die-schweitzer.de,https://www.die-schweitzer.de,2024/25,Academic Secondary School,609,380,229,60,33,27,FALSE
08Y03,Albert-Einstein-Gymnasium,Gymnasium,Public,Gymnasium,Neukölln,Britz,12359,Parchimer Allee,109,+49 30 6009020,+49 30 60090254,sekretariat@aeo.de,https://www.aeo.de,2024/25,Academic Secondary School,1041,592,449,95,49,46,FALSE
